Dataset,Model Variant,Fault Name,Rank,Variable,Score
Industrial (TEP),LSTM Autoencoder,Fault_6,45,XMEAS_8,0.035430
Industrial (TEP),LSTM Autoencoder,Fault_6,46,XMEAS_6,0.035002
Industrial (TEP),LSTM Autoencoder,Fault_6,47,XMEAS_17,0.030527
Industrial (TEP),LSTM Autoencoder,Fault_6,48,XMV_7,0.029619
Industrial (TEP),LSTM Autoencoder,Fault_6,49,XMEAS_2,0.028939
Industrial (TEP),LSTM Autoencoder,Fault_6,50,XMEAS_12,0.027321
Industrial (TEP),LSTM Autoencoder,Fault_6,51,XMEAS_14,0.024607
Industrial (TEP),LSTM Autoencoder,Fault_6,52,XMEAS_9,0.023191
Industrial (TEP),LSTM Autoencoder,Fault_7,1,XMV_4,3.026012
Industrial (TEP),LSTM Autoencoder,Fault_7,2,XMEAS_20,0.766622
Industrial (TEP),LSTM Autoencoder,Fault_7,3,XMV_9,0.735911
Industrial (TEP),LSTM Autoencoder,Fault_7,4,XMEAS_19,0.655331
Industrial (TEP),LSTM Autoencoder,Fault_7,5,XMEAS_18,0.597109
Industrial (TEP),LSTM Autoencoder,Fault_7,6,XMEAS_13,0.574065
Industrial (TEP),LSTM Autoencoder,Fault_7,7,XMEAS_7,0.566347
Industrial (TEP),LSTM Autoencoder,Fault_7,8,XMV_5,0.565170
Industrial (TEP),LSTM Autoencoder,Fault_7,9,XMEAS_38,0.494221
Industrial (TEP),LSTM Autoencoder,Fault_7,10,XMEAS_16,0.462649
Industrial (TEP),LSTM Autoencoder,Fault_7,11,XMEAS_33,0.297429
Industrial (TEP),LSTM Autoencoder,Fault_7,12,XMEAS_11,0.287292
Industrial (TEP),LSTM Autoencoder,Fault_7,13,XMEAS_31,0.235763
Industrial (TEP),LSTM Autoencoder,Fault_7,14,XMEAS_29,0.223873
Industrial (TEP),LSTM Autoencoder,Fault_7,15,XMEAS_4,0.187558
Industrial (TEP),LSTM Autoencoder,Fault_7,16,XMEAS_35,0.179579
Industrial (TEP),LSTM Autoencoder,Fault_7,17,XMEAS_25,0.169177
Industrial (TEP),LSTM Autoencoder,Fault_7,18,XMEAS_1,0.168892
Industrial (TEP),LSTM Autoencoder,Fault_7,19,XMV_3,0.166939
Industrial (TEP),LSTM Autoencoder,Fault_7,20,XMEAS_8,0.165307
Industrial (TEP),LSTM Autoencoder,Fault_7,21,XMEAS_21,0.156741
Industrial (TEP),LSTM Autoencoder,Fault_7,22,XMV_2,0.133668
Industrial (TEP),LSTM Autoencoder,Fault_7,23,XMEAS_23,0.131161
Industrial (TEP),LSTM Autoencoder,Fault_7,24,XMEAS_27,0.129271
Industrial (TEP),LSTM Autoencoder,Fault_7,25,XMEAS_3,0.113960
Industrial (TEP),LSTM Autoencoder,Fault_7,26,XMV_6,0.090492
Industrial (TEP),LSTM Autoencoder,Fault_7,27,XMEAS_34,0.088457
Industrial (TEP),LSTM Autoencoder,Fault_7,28,XMEAS_10,0.075634
Industrial (TEP),LSTM Autoencoder,Fault_7,29,XMEAS_36,0.073609
Industrial (TEP),LSTM Autoencoder,Fault_7,30,XMEAS_24,0.072895
Industrial (TEP),LSTM Autoencoder,Fault_7,31,XMEAS_30,0.071854
Industrial (TEP),LSTM Autoencoder,Fault_7,32,XMEAS_22,0.070125
Industrial (TEP),LSTM Autoencoder,Fault_7,33,XMEAS_39,0.066381
Industrial (TEP),LSTM Autoencoder,Fault_7,34,XMEAS_28,0.065899
Industrial (TEP),LSTM Autoencoder,Fault_7,35,XMV_10,0.065335
Industrial (TEP),LSTM Autoencoder,Fault_7,36,XMEAS_6,0.054080
Industrial (TEP),LSTM Autoencoder,Fault_7,37,XMEAS_2,0.052253
Industrial (TEP),LSTM Autoencoder,Fault_7,38,XMEAS_32,0.050131
Industrial (TEP),LSTM Autoencoder,Fault_7,39,XMEAS_26,0.046826
Industrial (TEP),LSTM Autoencoder,Fault_7,40,XMV_1,0.046791
Industrial (TEP),LSTM Autoencoder,Fault_7,41,XMEAS_9,0.044231
Industrial (TEP),LSTM Autoencoder,Fault_7,42,XMEAS_14,0.043331
Industrial (TEP),LSTM Autoencoder,Fault_7,43,XMV_8,0.042696
Industrial (TEP),LSTM Autoencoder,Fault_7,44,XMEAS_15,0.042050
Industrial (TEP),LSTM Autoencoder,Fault_7,45,XMEAS_41,0.040983
Industrial (TEP),LSTM Autoencoder,Fault_7,46,XMEAS_17,0.039063
Industrial (TEP),LSTM Autoencoder,Fault_7,47,XMEAS_5,0.037966
Industrial (TEP),LSTM Autoencoder,Fault_7,48,XMV_11,0.037313
Industrial (TEP),LSTM Autoencoder,Fault_7,49,XMEAS_40,0.035723
Industrial (TEP),LSTM Autoencoder,Fault_7,50,XMV_7,0.033169
Industrial (TEP),LSTM Autoencoder,Fault_7,51,XMEAS_12,0.033133
Industrial (TEP),LSTM Autoencoder,Fault_7,52,XMEAS_37,0.029228
Industrial (TEP),LSTM Autoencoder,Fault_8,1,XMEAS_20,3.160649
Industrial (TEP),LSTM Autoencoder,Fault_8,2,XMEAS_16,2.422740
Industrial (TEP),LSTM Autoencoder,Fault_8,3,XMV_9,2.261162
Industrial (TEP),LSTM Autoencoder,Fault_8,4,XMEAS_34,2.108645
Industrial (TEP),LSTM Autoencoder,Fault_8,5,XMEAS_19,2.000331
Industrial (TEP),LSTM Autoencoder,Fault_8,6,XMEAS_7,1.969928
Industrial (TEP),LSTM Autoencoder,Fault_8,7,XMEAS_31,1.901881
Industrial (TEP),LSTM Autoencoder,Fault_8,8,XMV_5,1.901720
Industrial (TEP),LSTM Autoencoder,Fault_8,9,XMEAS_13,1.893239
Industrial (TEP),LSTM Autoencoder,Fault_8,10,XMEAS_29,1.821467
Industrial (TEP),LSTM Autoencoder,Fault_8,11,XMEAS_18,1.532366
Industrial (TEP),LSTM Autoencoder,Fault_8,12,XMEAS_38,1.425224
Industrial (TEP),LSTM Autoencoder,Fault_8,13,XMEAS_1,1.162135
Industrial (TEP),LSTM Autoencoder,Fault_8,14,XMEAS_28,1.156032
Industrial (TEP),LSTM Autoencoder,Fault_8,15,XMV_3,1.143264
Industrial (TEP),LSTM Autoencoder,Fault_8,16,XMV_6,1.135539
Industrial (TEP),LSTM Autoencoder,Fault_8,17,XMEAS_10,1.125900
Industrial (TEP),LSTM Autoencoder,Fault_8,18,XMEAS_25,1.095445
Industrial (TEP),LSTM Autoencoder,Fault_8,19,XMEAS_23,0.987732
Industrial (TEP),LSTM Autoencoder,Fault_8,20,XMEAS_11,0.958071
Industrial (TEP),LSTM Autoencoder,Fault_8,21,XMEAS_4,0.692154
Industrial (TEP),LSTM Autoencoder,Fault_8,22,XMEAS_33,0.666483
Industrial (TEP),LSTM Autoencoder,Fault_8,23,XMEAS_35,0.549361
Industrial (TEP),LSTM Autoencoder,Fault_8,24,XMEAS_21,0.416715
Industrial (TEP),LSTM Autoencoder,Fault_8,25,XMEAS_30,0.415934
Industrial (TEP),LSTM Autoencoder,Fault_8,26,XMEAS_27,0.343634
Industrial (TEP),LSTM Autoencoder,Fault_8,27,XMV_2,0.340904
Industrial (TEP),LSTM Autoencoder,Fault_8,28,XMEAS_8,0.309923
Industrial (TEP),LSTM Autoencoder,Fault_8,29,XMEAS_3,0.287653
Industrial (TEP),LSTM Autoencoder,Fault_8,30,XMEAS_22,0.242606
Industrial (TEP),LSTM Autoencoder,Fault_8,31,XMEAS_36,0.230291
Industrial (TEP),LSTM Autoencoder,Fault_8,32,XMEAS_24,0.230096
Industrial (TEP),LSTM Autoencoder,Fault_8,33,XMV_4,0.171930
Industrial (TEP),LSTM Autoencoder,Fault_8,34,XMV_10,0.141407
Industrial (TEP),LSTM Autoencoder,Fault_8,35,XMEAS_39,0.134922
Industrial (TEP),LSTM Autoencoder,Fault_8,36,XMEAS_32,0.090063
Industrial (TEP),LSTM Autoencoder,Fault_8,37,XMEAS_6,0.080577
Industrial (TEP),LSTM Autoencoder,Fault_8,38,XMEAS_2,0.070841
Industrial (TEP),LSTM Autoencoder,Fault_8,39,XMEAS_26,0.065658
Industrial (TEP),LSTM Autoencoder,Fault_8,40,XMV_1,0.062387
Industrial (TEP),LSTM Autoencoder,Fault_8,41,XMEAS_41,0.060969
Industrial (TEP),LSTM Autoencoder,Fault_8,42,XMEAS_9,0.057484
Industrial (TEP),LSTM Autoencoder,Fault_8,43,XMEAS_40,0.050534
Industrial (TEP),LSTM Autoencoder,Fault_8,44,XMEAS_14,0.048888
Industrial (TEP),LSTM Autoencoder,Fault_8,45,XMV_11,0.047088
Industrial (TEP),LSTM Autoencoder,Fault_8,46,XMV_8,0.046706
Industrial (TEP),LSTM Autoencoder,Fault_8,47,XMEAS_15,0.046201
Industrial (TEP),LSTM Autoencoder,Fault_8,48,XMEAS_17,0.046106
Industrial (TEP),LSTM Autoencoder,Fault_8,49,XMEAS_5,0.041082
Industrial (TEP),LSTM Autoencoder,Fault_8,50,XMEAS_37,0.040108
Industrial (TEP),LSTM Autoencoder,Fault_8,51,XMV_7,0.039768
Industrial (TEP),LSTM Autoencoder,Fault_8,52,XMEAS_12,0.038652
Industrial (TEP),LSTM Autoencoder,Fault_9,1,XMEAS_39,0.065246
Industrial (TEP),LSTM Autoencoder,Fault_9,2,XMEAS_20,0.058142
Industrial (TEP),LSTM Autoencoder,Fault_9,3,XMV_5,0.052920
Industrial (TEP),LSTM Autoencoder,Fault_9,4,XMV_9,0.052639
Industrial (TEP),LSTM Autoencoder,Fault_9,5,XMEAS_19,0.052339
Industrial (TEP),LSTM Autoencoder,Fault_9,6,XMV_6,0.051844
Industrial (TEP),LSTM Autoencoder,Fault_9,7,XMEAS_9,0.050853
Industrial (TEP),LSTM Autoencoder,Fault_9,8,XMEAS_26,0.050477
Industrial (TEP),LSTM Autoencoder,Fault_9,9,XMV_8,0.049834
Industrial (TEP),LSTM Autoencoder,Fault_9,10,XMEAS_33,0.049532
Industrial (TEP),LSTM Autoencoder,Fault_9,11,XMEAS_1,0.049070
Industrial (TEP),LSTM Autoencoder,Fault_9,12,XMEAS_2,0.048993
Industrial (TEP),LSTM Autoencoder,Fault_9,13,XMEAS_23,0.048799
Industrial (TEP),LSTM Autoencoder,Fault_9,14,XMEAS_24,0.048712
Industrial (TEP),LSTM Autoencoder,Fault_9,15,XMEAS_28,0.048538
Industrial (TEP),LSTM Autoencoder,Fault_9,16,XMEAS_15,0.048317
Industrial (TEP),LSTM Autoencoder,Fault_9,17,XMEAS_21,0.048259
Industrial (TEP),LSTM Autoencoder,Fault_9,18,XMEAS_35,0.048119
Industrial (TEP),LSTM Autoencoder,Fault_9,19,XMEAS_25,0.048089
Industrial (TEP),LSTM Autoencoder,Fault_9,20,XMEAS_41,0.047887
Industrial (TEP),LSTM Autoencoder,Fault_9,21,XMEAS_6,0.047412
Industrial (TEP),LSTM Autoencoder,Fault_9,22,XMEAS_14,0.047321
Industrial (TEP),LSTM Autoencoder,Fault_9,23,XMEAS_40,0.046968
Industrial (TEP),LSTM Autoencoder,Fault_9,24,XMEAS_8,0.046214
Industrial (TEP),LSTM Autoencoder,Fault_9,25,XMEAS_38,0.045986
Industrial (TEP),LSTM Autoencoder,Fault_9,26,XMEAS_30,0.045885
Industrial (TEP),LSTM Autoencoder,Fault_9,27,XMV_2,0.045681
Industrial (TEP),LSTM Autoencoder,Fault_9,28,XMEAS_34,0.045509
Industrial (TEP),LSTM Autoencoder,Fault_9,29,XMV_4,0.045464
Industrial (TEP),LSTM Autoencoder,Fault_9,30,XMEAS_31,0.045053
Industrial (TEP),LSTM Autoencoder,Fault_9,31,XMEAS_7,0.044895
Industrial (TEP),LSTM Autoencoder,Fault_9,32,XMEAS_11,0.044710
Industrial (TEP),LSTM Autoencoder,Fault_9,33,XMEAS_32,0.044698
Industrial (TEP),LSTM Autoencoder,Fault_9,34,XMEAS_17,0.044577
Industrial (TEP),LSTM Autoencoder,Fault_9,35,XMEAS_16,0.044135
Industrial (TEP),LSTM Autoencoder,Fault_9,36,XMV_1,0.043276
Industrial (TEP),LSTM Autoencoder,Fault_9,37,XMV_11,0.043262
Industrial (TEP),LSTM Autoencoder,Fault_9,38,XMEAS_29,0.042992
Industrial (TEP),LSTM Autoencoder,Fault_9,39,XMEAS_3,0.042342
Industrial (TEP),LSTM Autoencoder,Fault_9,40,XMEAS_36,0.042078
Industrial (TEP),LSTM Autoencoder,Fault_9,41,XMV_10,0.041620
Industrial (TEP),LSTM Autoencoder,Fault_9,42,XMEAS_4,0.041562
Industrial (TEP),LSTM Autoencoder,Fault_9,43,XMEAS_10,0.041500
Industrial (TEP),LSTM Autoencoder,Fault_9,44,XMV_3,0.041298
Industrial (TEP),LSTM Autoencoder,Fault_9,45,XMEAS_5,0.040176
Industrial (TEP),LSTM Autoencoder,Fault_9,46,XMEAS_18,0.039527
Industrial (TEP),LSTM Autoencoder,Fault_9,47,XMEAS_37,0.039188
Industrial (TEP),LSTM Autoencoder,Fault_9,48,XMEAS_22,0.038032
Industrial (TEP),LSTM Autoencoder,Fault_9,49,XMEAS_13,0.037770
Industrial (TEP),LSTM Autoencoder,Fault_9,50,XMEAS_12,0.037582
Industrial (TEP),LSTM Autoencoder,Fault_9,51,XMV_7,0.035700
Industrial (TEP),LSTM Autoencoder,Fault_9,52,XMEAS_27,0.034171
Industrial (TEP),LSTM Autoencoder,Fault_10,1,XMEAS_18,0.253869
Industrial (TEP),LSTM Autoencoder,Fault_10,2,XMV_9,0.118874
Industrial (TEP),LSTM Autoencoder,Fault_10,3,XMEAS_19,0.118277
Industrial (TEP),LSTM Autoencoder,Fault_10,4,XMEAS_20,0.096889
Industrial (TEP),LSTM Autoencoder,Fault_10,5,XMEAS_38,0.090969
Industrial (TEP),LSTM Autoencoder,Fault_10,6,XMEAS_7,0.076017
Industrial (TEP),LSTM Autoencoder,Fault_10,7,XMV_5,0.075627
Industrial (TEP),LSTM Autoencoder,Fault_10,8,XMEAS_16,0.066987
Industrial (TEP),LSTM Autoencoder,Fault_10,9,XMEAS_39,0.065987
Industrial (TEP),LSTM Autoencoder,Fault_10,10,XMEAS_13,0.064969
Industrial (TEP),LSTM Autoencoder,Fault_10,11,XMEAS_31,0.060779
Industrial (TEP),LSTM Autoencoder,Fault_10,12,XMEAS_33,0.057649
Industrial (TEP),LSTM Autoencoder,Fault_10,13,XMEAS_1,0.057639
Industrial (TEP),LSTM Autoencoder,Fault_10,14,XMV_6,0.054798
Industrial (TEP),LSTM Autoencoder,Fault_10,15,XMEAS_25,0.053893
Industrial (TEP),LSTM Autoencoder,Fault_10,16,XMEAS_29,0.053757
Industrial (TEP),LSTM Autoencoder,Fault_10,17,XMEAS_23,0.052222
Industrial (TEP),LSTM Autoencoder,Fault_10,18,XMEAS_11,0.051916
Industrial (TEP),LSTM Autoencoder,Fault_10,19,XMEAS_34,0.050131
Industrial (TEP),LSTM Autoencoder,Fault_10,20,XMV_2,0.049879
Industrial (TEP),LSTM Autoencoder,Fault_10,21,XMEAS_35,0.049658
Industrial (TEP),LSTM Autoencoder,Fault_10,22,XMV_3,0.049160
Industrial (TEP),LSTM Autoencoder,Fault_10,23,XMEAS_21,0.048985
Industrial (TEP),LSTM Autoencoder,Fault_10,24,XMEAS_30,0.048458
Industrial (TEP),LSTM Autoencoder,Fault_10,25,XMV_8,0.047659
Industrial (TEP),LSTM Autoencoder,Fault_10,26,XMEAS_41,0.047434
Industrial (TEP),LSTM Autoencoder,Fault_10,27,XMEAS_24,0.047334
Industrial (TEP),LSTM Autoencoder,Fault_10,28,XMEAS_15,0.047286
Industrial (TEP),LSTM Autoencoder,Fault_10,29,XMEAS_9,0.046961
Industrial (TEP),LSTM Autoencoder,Fault_10,30,XMEAS_6,0.046920
Industrial (TEP),LSTM Autoencoder,Fault_10,31,XMEAS_8,0.046848
Industrial (TEP),LSTM Autoencoder,Fault_10,32,XMEAS_26,0.046818
Industrial (TEP),LSTM Autoencoder,Fault_10,33,XMEAS_28,0.046814
Industrial (TEP),LSTM Autoencoder,Fault_10,34,XMEAS_2,0.046801
Industrial (TEP),LSTM Autoencoder,Fault_10,35,XMEAS_4,0.046773
Industrial (TEP),LSTM Autoencoder,Fault_10,36,XMEAS_3,0.045511
Industrial (TEP),LSTM Autoencoder,Fault_10,37,XMV_4,0.045346
Industrial (TEP),LSTM Autoencoder,Fault_10,38,XMEAS_32,0.042966
Industrial (TEP),LSTM Autoencoder,Fault_10,39,XMEAS_17,0.042889
Industrial (TEP),LSTM Autoencoder,Fault_10,40,XMEAS_10,0.042649
Industrial (TEP),LSTM Autoencoder,Fault_10,41,XMV_11,0.042444
Industrial (TEP),LSTM Autoencoder,Fault_10,42,XMV_1,0.042307
Industrial (TEP),LSTM Autoencoder,Fault_10,43,XMEAS_14,0.041736
Industrial (TEP),LSTM Autoencoder,Fault_10,44,XMEAS_40,0.041535
Industrial (TEP),LSTM Autoencoder,Fault_10,45,XMEAS_36,0.041232
Industrial (TEP),LSTM Autoencoder,Fault_10,46,XMEAS_27,0.040707
Industrial (TEP),LSTM Autoencoder,Fault_10,47,XMV_10,0.039767
Industrial (TEP),LSTM Autoencoder,Fault_10,48,XMEAS_5,0.038442
Industrial (TEP),LSTM Autoencoder,Fault_10,49,XMEAS_22,0.038063
Industrial (TEP),LSTM Autoencoder,Fault_10,50,XMEAS_37,0.037314
Industrial (TEP),LSTM Autoencoder,Fault_10,51,XMEAS_12,0.035570
Industrial (TEP),LSTM Autoencoder,Fault_10,52,XMV_7,0.034846
Industrial (TEP),LSTM Autoencoder,Fault_11,1,XMV_10,0.759122
Industrial (TEP),LSTM Autoencoder,Fault_11,2,XMEAS_9,0.417174
Industrial (TEP),LSTM Autoencoder,Fault_11,3,XMEAS_39,0.065588
Industrial (TEP),LSTM Autoencoder,Fault_11,4,XMEAS_20,0.060748
Industrial (TEP),LSTM Autoencoder,Fault_11,5,XMEAS_21,0.054173
Industrial (TEP),LSTM Autoencoder,Fault_11,6,XMV_6,0.052609
Industrial (TEP),LSTM Autoencoder,Fault_11,7,XMV_5,0.052492
Industrial (TEP),LSTM Autoencoder,Fault_11,8,XMEAS_26,0.051567
Industrial (TEP),LSTM Autoencoder,Fault_11,9,XMEAS_35,0.051305
Industrial (TEP),LSTM Autoencoder,Fault_11,10,XMV_9,0.050226
Industrial (TEP),LSTM Autoencoder,Fault_11,11,XMEAS_2,0.050132
Industrial (TEP),LSTM Autoencoder,Fault_11,12,XMEAS_11,0.050088
Industrial (TEP),LSTM Autoencoder,Fault_11,13,XMEAS_23,0.049920
Industrial (TEP),LSTM Autoencoder,Fault_11,14,XMEAS_24,0.049687
Industrial (TEP),LSTM Autoencoder,Fault_11,15,XMEAS_41,0.049542
Industrial (TEP),LSTM Autoencoder,Fault_11,16,XMEAS_28,0.049352
Industrial (TEP),LSTM Autoencoder,Fault_11,17,XMEAS_33,0.049346
Industrial (TEP),LSTM Autoencoder,Fault_11,18,XMEAS_1,0.049186
Industrial (TEP),LSTM Autoencoder,Fault_11,19,XMEAS_19,0.048928
Industrial (TEP),LSTM Autoencoder,Fault_11,20,XMV_8,0.048854
Industrial (TEP),LSTM Autoencoder,Fault_11,21,XMEAS_40,0.048660
Industrial (TEP),LSTM Autoencoder,Fault_11,22,XMEAS_6,0.048450
Industrial (TEP),LSTM Autoencoder,Fault_11,23,XMEAS_34,0.048343
Industrial (TEP),LSTM Autoencoder,Fault_11,24,XMEAS_14,0.047626
Industrial (TEP),LSTM Autoencoder,Fault_11,25,XMEAS_25,0.047573
Industrial (TEP),LSTM Autoencoder,Fault_11,26,XMEAS_15,0.047337
Industrial (TEP),LSTM Autoencoder,Fault_11,27,XMEAS_38,0.047111
Industrial (TEP),LSTM Autoencoder,Fault_11,28,XMV_2,0.046766
Industrial (TEP),LSTM Autoencoder,Fault_11,29,XMEAS_31,0.046691
Industrial (TEP),LSTM Autoencoder,Fault_11,30,XMEAS_29,0.046492
Industrial (TEP),LSTM Autoencoder,Fault_11,31,XMV_4,0.046443
Industrial (TEP),LSTM Autoencoder,Fault_11,32,XMV_1,0.045884
Industrial (TEP),LSTM Autoencoder,Fault_11,33,XMEAS_17,0.045853
Industrial (TEP),LSTM Autoencoder,Fault_11,34,XMEAS_8,0.045762
Industrial (TEP),LSTM Autoencoder,Fault_11,35,XMV_11,0.045746
Industrial (TEP),LSTM Autoencoder,Fault_11,36,XMEAS_30,0.045479
Industrial (TEP),LSTM Autoencoder,Fault_11,37,XMEAS_7,0.044606
Industrial (TEP),LSTM Autoencoder,Fault_11,38,XMEAS_3,0.044568
Industrial (TEP),LSTM Autoencoder,Fault_11,39,XMEAS_32,0.044226
Industrial (TEP),LSTM Autoencoder,Fault_11,40,XMEAS_36,0.043849
Industrial (TEP),LSTM Autoencoder,Fault_11,41,XMEAS_10,0.043345
Industrial (TEP),LSTM Autoencoder,Fault_11,42,XMEAS_16,0.042955
Industrial (TEP),LSTM Autoencoder,Fault_11,43,XMEAS_22,0.042398
Industrial (TEP),LSTM Autoencoder,Fault_11,44,XMEAS_37,0.042136
Industrial (TEP),LSTM Autoencoder,Fault_11,45,XMV_3,0.041236
Industrial (TEP),LSTM Autoencoder,Fault_11,46,XMEAS_18,0.041118
Industrial (TEP),LSTM Autoencoder,Fault_11,47,XMEAS_4,0.040934
Industrial (TEP),LSTM Autoencoder,Fault_11,48,XMEAS_5,0.040039
Industrial (TEP),LSTM Autoencoder,Fault_11,49,XMEAS_13,0.038272
Industrial (TEP),LSTM Autoencoder,Fault_11,50,XMEAS_12,0.037936
Industrial (TEP),LSTM Autoencoder,Fault_11,51,XMEAS_27,0.037258
Industrial (TEP),LSTM Autoencoder,Fault_11,52,XMV_7,0.036627
Industrial (TEP),LSTM Autoencoder,Fault_12,1,XMEAS_20,4.602926
Industrial (TEP),LSTM Autoencoder,Fault_12,2,XMV_5,3.226814
Industrial (TEP),LSTM Autoencoder,Fault_12,3,XMEAS_13,2.809303
Industrial (TEP),LSTM Autoencoder,Fault_12,4,XMEAS_7,2.735767
Industrial (TEP),LSTM Autoencoder,Fault_12,5,XMEAS_16,2.040086
Industrial (TEP),LSTM Autoencoder,Fault_12,6,XMEAS_11,1.823264
Industrial (TEP),LSTM Autoencoder,Fault_12,7,XMEAS_38,1.783176
Industrial (TEP),LSTM Autoencoder,Fault_12,8,XMEAS_33,1.456748
Industrial (TEP),LSTM Autoencoder,Fault_12,9,XMEAS_19,1.387388
Industrial (TEP),LSTM Autoencoder,Fault_12,10,XMV_9,1.387028
Industrial (TEP),LSTM Autoencoder,Fault_12,11,XMEAS_21,1.259863
Industrial (TEP),LSTM Autoencoder,Fault_12,12,XMEAS_4,1.200789
Industrial (TEP),LSTM Autoencoder,Fault_12,13,XMEAS_29,1.001531
Industrial (TEP),LSTM Autoencoder,Fault_12,14,XMEAS_22,0.843622
Industrial (TEP),LSTM Autoencoder,Fault_12,15,XMEAS_35,0.820848
Industrial (TEP),LSTM Autoencoder,Fault_12,16,XMEAS_18,0.785169
Industrial (TEP),LSTM Autoencoder,Fault_12,17,XMEAS_31,0.781348
Industrial (TEP),LSTM Autoencoder,Fault_12,18,XMEAS_1,0.739139
Industrial (TEP),LSTM Autoencoder,Fault_12,19,XMEAS_27,0.680623
Industrial (TEP),LSTM Autoencoder,Fault_12,20,XMEAS_8,0.678919
Industrial (TEP),LSTM Autoencoder,Fault_12,21,XMV_3,0.676815
Industrial (TEP),LSTM Autoencoder,Fault_12,22,XMV_2,0.613663
Industrial (TEP),LSTM Autoencoder,Fault_12,23,XMEAS_23,0.603594
Industrial (TEP),LSTM Autoencoder,Fault_12,24,XMEAS_25,0.540142
Industrial (TEP),LSTM Autoencoder,Fault_12,25,XMEAS_3,0.513993
Industrial (TEP),LSTM Autoencoder,Fault_12,26,XMV_10,0.386214
Industrial (TEP),LSTM Autoencoder,Fault_12,27,XMV_6,0.306618
Industrial (TEP),LSTM Autoencoder,Fault_12,28,XMV_4,0.281385
Industrial (TEP),LSTM Autoencoder,Fault_12,29,XMEAS_36,0.248526
Industrial (TEP),LSTM Autoencoder,Fault_12,30,XMEAS_30,0.223491
Industrial (TEP),LSTM Autoencoder,Fault_12,31,XMEAS_34,0.216016
Industrial (TEP),LSTM Autoencoder,Fault_12,32,XMEAS_10,0.183863
Industrial (TEP),LSTM Autoencoder,Fault_12,33,XMEAS_9,0.173582
Industrial (TEP),LSTM Autoencoder,Fault_12,34,XMEAS_6,0.169598
Industrial (TEP),LSTM Autoencoder,Fault_12,35,XMEAS_24,0.168059
Industrial (TEP),LSTM Autoencoder,Fault_12,36,XMEAS_32,0.164673
Industrial (TEP),LSTM Autoencoder,Fault_12,37,XMEAS_28,0.143214
Industrial (TEP),LSTM Autoencoder,Fault_12,38,XMEAS_26,0.107668
Industrial (TEP),LSTM Autoencoder,Fault_12,39,XMEAS_2,0.105895
Industrial (TEP),LSTM Autoencoder,Fault_12,40,XMV_1,0.103121
Industrial (TEP),LSTM Autoencoder,Fault_12,41,XMEAS_39,0.090385
Industrial (TEP),LSTM Autoencoder,Fault_12,42,XMV_11,0.085598
Industrial (TEP),LSTM Autoencoder,Fault_12,43,XMEAS_17,0.080117
Industrial (TEP),LSTM Autoencoder,Fault_12,44,XMEAS_41,0.078943
Industrial (TEP),LSTM Autoencoder,Fault_12,45,XMEAS_40,0.072630
Industrial (TEP),LSTM Autoencoder,Fault_12,46,XMEAS_14,0.071662
Industrial (TEP),LSTM Autoencoder,Fault_12,47,XMEAS_15,0.061803
Industrial (TEP),LSTM Autoencoder,Fault_12,48,XMV_8,0.058925
Industrial (TEP),LSTM Autoencoder,Fault_12,49,XMV_7,0.053108
Industrial (TEP),LSTM Autoencoder,Fault_12,50,XMEAS_12,0.051273
Industrial (TEP),LSTM Autoencoder,Fault_12,51,XMEAS_5,0.049235
Industrial (TEP),LSTM Autoencoder,Fault_12,52,XMEAS_37,0.044256
Industrial (TEP),LSTM Autoencoder,Fault_13,1,XMV_9,4.750488
Industrial (TEP),LSTM Autoencoder,Fault_13,2,XMEAS_19,4.566479
Industrial (TEP),LSTM Autoencoder,Fault_13,3,XMEAS_18,3.135339
Industrial (TEP),LSTM Autoencoder,Fault_13,4,XMEAS_16,2.977877
Industrial (TEP),LSTM Autoencoder,Fault_13,5,XMEAS_7,2.738669
Industrial (TEP),LSTM Autoencoder,Fault_13,6,XMEAS_13,2.575921
Industrial (TEP),LSTM Autoencoder,Fault_13,7,XMEAS_38,2.252270
Industrial (TEP),LSTM Autoencoder,Fault_13,8,XMEAS_20,1.445517
Industrial (TEP),LSTM Autoencoder,Fault_13,9,XMEAS_11,1.145817
Industrial (TEP),LSTM Autoencoder,Fault_13,10,XMV_5,1.137249
Industrial (TEP),LSTM Autoencoder,Fault_13,11,XMEAS_35,0.830582
Industrial (TEP),LSTM Autoencoder,Fault_13,12,XMEAS_33,0.601769
Industrial (TEP),LSTM Autoencoder,Fault_13,13,XMEAS_34,0.451968
Industrial (TEP),LSTM Autoencoder,Fault_13,14,XMV_6,0.428833
Industrial (TEP),LSTM Autoencoder,Fault_13,15,XMEAS_36,0.421796
Industrial (TEP),LSTM Autoencoder,Fault_13,16,XMEAS_27,0.369241
Industrial (TEP),LSTM Autoencoder,Fault_13,17,XMV_2,0.368664
Industrial (TEP),LSTM Autoencoder,Fault_13,18,XMEAS_31,0.367123
Industrial (TEP),LSTM Autoencoder,Fault_13,19,XMEAS_10,0.357988
Industrial (TEP),LSTM Autoencoder,Fault_13,20,XMEAS_4,0.343486
Industrial (TEP),LSTM Autoencoder,Fault_13,21,XMEAS_3,0.330881
Industrial (TEP),LSTM Autoencoder,Fault_13,22,XMEAS_30,0.322403
Industrial (TEP),LSTM Autoencoder,Fault_13,23,XMEAS_21,0.319823
Industrial (TEP),LSTM Autoencoder,Fault_13,24,XMEAS_29,0.316892
