Dataset,Model Variant,Fault Name,Rank,Variable,Score
Industrial (TEP),Linear / Ridge,Fault_16,16,XMEAS_10,1.545280
Industrial (TEP),Linear / Ridge,Fault_16,17,XMEAS_3,1.525142
Industrial (TEP),Linear / Ridge,Fault_16,18,XMEAS_25,1.427457
Industrial (TEP),Linear / Ridge,Fault_16,19,XMEAS_37,1.382736
Industrial (TEP),Linear / Ridge,Fault_16,20,XMEAS_29,1.363703
Industrial (TEP),Linear / Ridge,Fault_16,21,XMEAS_5,1.348187
Industrial (TEP),Linear / Ridge,Fault_16,22,XMV_3,1.284539
Industrial (TEP),Linear / Ridge,Fault_16,23,XMEAS_21,1.275347
Industrial (TEP),Linear / Ridge,Fault_16,24,XMEAS_39,1.262995
Industrial (TEP),Linear / Ridge,Fault_16,25,XMEAS_4,1.257113
Industrial (TEP),Linear / Ridge,Fault_16,26,XMEAS_23,1.216701
Industrial (TEP),Linear / Ridge,Fault_16,27,XMV_11,1.185418
Industrial (TEP),Linear / Ridge,Fault_16,28,XMV_2,1.150531
Industrial (TEP),Linear / Ridge,Fault_16,29,XMEAS_12,1.085936
Industrial (TEP),Linear / Ridge,Fault_16,30,XMV_7,1.085186
Industrial (TEP),Linear / Ridge,Fault_16,31,XMV_8,1.076621
Industrial (TEP),Linear / Ridge,Fault_16,32,XMEAS_15,1.076073
Industrial (TEP),Linear / Ridge,Fault_16,33,XMEAS_28,1.073158
Industrial (TEP),Linear / Ridge,Fault_16,34,XMEAS_17,1.067448
Industrial (TEP),Linear / Ridge,Fault_16,35,XMEAS_24,1.017023
Industrial (TEP),Linear / Ridge,Fault_16,36,XMV_10,1.016774
Industrial (TEP),Linear / Ridge,Fault_16,37,XMEAS_35,0.956860
Industrial (TEP),Linear / Ridge,Fault_16,38,XMEAS_11,0.946421
Industrial (TEP),Linear / Ridge,Fault_16,39,XMEAS_36,0.940149
Industrial (TEP),Linear / Ridge,Fault_16,40,XMEAS_41,0.924242
Industrial (TEP),Linear / Ridge,Fault_16,41,XMEAS_31,0.902953
Industrial (TEP),Linear / Ridge,Fault_16,42,XMEAS_38,0.851087
Industrial (TEP),Linear / Ridge,Fault_16,43,XMEAS_8,0.810537
Industrial (TEP),Linear / Ridge,Fault_16,44,XMEAS_22,0.810002
Industrial (TEP),Linear / Ridge,Fault_16,45,XMEAS_7,0.805489
Industrial (TEP),Linear / Ridge,Fault_16,46,XMEAS_14,0.740877
Industrial (TEP),Linear / Ridge,Fault_16,47,XMEAS_26,0.719518
Industrial (TEP),Linear / Ridge,Fault_16,48,XMEAS_32,0.690555
Industrial (TEP),Linear / Ridge,Fault_16,49,XMEAS_2,0.618193
Industrial (TEP),Linear / Ridge,Fault_16,50,XMEAS_6,0.614728
Industrial (TEP),Linear / Ridge,Fault_16,51,XMEAS_9,0.573060
Industrial (TEP),Linear / Ridge,Fault_16,52,XMEAS_40,0.492878
Industrial (TEP),Linear / Ridge,Fault_17,1,XMEAS_21,141.171179
Industrial (TEP),Linear / Ridge,Fault_17,2,XMEAS_9,31.771000
Industrial (TEP),Linear / Ridge,Fault_17,3,XMV_10,27.724923
Industrial (TEP),Linear / Ridge,Fault_17,4,XMV_9,5.642558
Industrial (TEP),Linear / Ridge,Fault_17,5,XMEAS_20,4.989917
Industrial (TEP),Linear / Ridge,Fault_17,6,XMV_1,3.945745
Industrial (TEP),Linear / Ridge,Fault_17,7,XMV_5,3.279856
Industrial (TEP),Linear / Ridge,Fault_17,8,XMEAS_27,2.527227
Industrial (TEP),Linear / Ridge,Fault_17,9,XMEAS_30,2.016987
Industrial (TEP),Linear / Ridge,Fault_17,10,XMEAS_16,1.976886
Industrial (TEP),Linear / Ridge,Fault_17,11,XMEAS_19,1.701961
Industrial (TEP),Linear / Ridge,Fault_17,12,XMEAS_29,1.697867
Industrial (TEP),Linear / Ridge,Fault_17,13,XMEAS_13,1.568657
Industrial (TEP),Linear / Ridge,Fault_17,14,XMEAS_33,1.562308
Industrial (TEP),Linear / Ridge,Fault_17,15,XMEAS_37,1.396881
Industrial (TEP),Linear / Ridge,Fault_17,16,XMEAS_18,1.359808
Industrial (TEP),Linear / Ridge,Fault_17,17,XMEAS_1,1.352054
Industrial (TEP),Linear / Ridge,Fault_17,18,XMEAS_10,1.335780
Industrial (TEP),Linear / Ridge,Fault_17,19,XMEAS_5,1.278768
Industrial (TEP),Linear / Ridge,Fault_17,20,XMV_6,1.266142
Industrial (TEP),Linear / Ridge,Fault_17,21,XMEAS_39,1.257637
Industrial (TEP),Linear / Ridge,Fault_17,22,XMEAS_25,1.231980
Industrial (TEP),Linear / Ridge,Fault_17,23,XMV_4,1.223940
Industrial (TEP),Linear / Ridge,Fault_17,24,XMV_11,1.206114
Industrial (TEP),Linear / Ridge,Fault_17,25,XMEAS_3,1.196837
Industrial (TEP),Linear / Ridge,Fault_17,26,XMV_3,1.188886
Industrial (TEP),Linear / Ridge,Fault_17,27,XMEAS_11,1.143783
Industrial (TEP),Linear / Ridge,Fault_17,28,XMEAS_17,1.105302
Industrial (TEP),Linear / Ridge,Fault_17,29,XMEAS_32,1.087855
Industrial (TEP),Linear / Ridge,Fault_17,30,XMV_7,1.085307
Industrial (TEP),Linear / Ridge,Fault_17,31,XMEAS_12,1.085297
Industrial (TEP),Linear / Ridge,Fault_17,32,XMV_8,1.076944
Industrial (TEP),Linear / Ridge,Fault_17,33,XMEAS_15,1.076059
Industrial (TEP),Linear / Ridge,Fault_17,34,XMEAS_22,1.049205
Industrial (TEP),Linear / Ridge,Fault_17,35,XMEAS_23,1.045757
Industrial (TEP),Linear / Ridge,Fault_17,36,XMEAS_4,1.034629
Industrial (TEP),Linear / Ridge,Fault_17,37,XMEAS_24,0.988738
Industrial (TEP),Linear / Ridge,Fault_17,38,XMEAS_36,0.945466
Industrial (TEP),Linear / Ridge,Fault_17,39,XMEAS_34,0.945187
Industrial (TEP),Linear / Ridge,Fault_17,40,XMEAS_8,0.923726
Industrial (TEP),Linear / Ridge,Fault_17,41,XMEAS_35,0.797824
Industrial (TEP),Linear / Ridge,Fault_17,42,XMEAS_41,0.783002
Industrial (TEP),Linear / Ridge,Fault_17,43,XMEAS_14,0.743772
Industrial (TEP),Linear / Ridge,Fault_17,44,XMV_2,0.737829
Industrial (TEP),Linear / Ridge,Fault_17,45,XMEAS_28,0.721572
Industrial (TEP),Linear / Ridge,Fault_17,46,XMEAS_26,0.661096
Industrial (TEP),Linear / Ridge,Fault_17,47,XMEAS_38,0.645592
Industrial (TEP),Linear / Ridge,Fault_17,48,XMEAS_7,0.631393
Industrial (TEP),Linear / Ridge,Fault_17,49,XMEAS_40,0.561016
Industrial (TEP),Linear / Ridge,Fault_17,50,XMEAS_2,0.554694
Industrial (TEP),Linear / Ridge,Fault_17,51,XMEAS_31,0.546164
Industrial (TEP),Linear / Ridge,Fault_17,52,XMEAS_6,0.542136
Industrial (TEP),Linear / Ridge,Fault_18,1,XMV_5,103.505459
Industrial (TEP),Linear / Ridge,Fault_18,2,XMV_2,96.839561
Industrial (TEP),Linear / Ridge,Fault_18,3,XMV_11,93.849133
Industrial (TEP),Linear / Ridge,Fault_18,4,XMEAS_20,79.250527
Industrial (TEP),Linear / Ridge,Fault_18,5,XMV_9,67.887586
Industrial (TEP),Linear / Ridge,Fault_18,6,XMEAS_22,44.526206
Industrial (TEP),Linear / Ridge,Fault_18,7,XMEAS_17,34.041390
Industrial (TEP),Linear / Ridge,Fault_18,8,XMV_6,33.703851
Industrial (TEP),Linear / Ridge,Fault_18,9,XMV_10,27.678521
Industrial (TEP),Linear / Ridge,Fault_18,10,XMV_1,24.522779
Industrial (TEP),Linear / Ridge,Fault_18,11,XMV_4,13.719916
Industrial (TEP),Linear / Ridge,Fault_18,12,XMEAS_7,12.896125
Industrial (TEP),Linear / Ridge,Fault_18,13,XMEAS_21,12.326919
Industrial (TEP),Linear / Ridge,Fault_18,14,XMEAS_33,11.231899
Industrial (TEP),Linear / Ridge,Fault_18,15,XMEAS_10,9.535280
Industrial (TEP),Linear / Ridge,Fault_18,16,XMEAS_38,9.212676
Industrial (TEP),Linear / Ridge,Fault_18,17,XMEAS_4,8.505225
Industrial (TEP),Linear / Ridge,Fault_18,18,XMEAS_9,8.300964
Industrial (TEP),Linear / Ridge,Fault_18,19,XMEAS_27,8.136321
Industrial (TEP),Linear / Ridge,Fault_18,20,XMEAS_35,7.855955
Industrial (TEP),Linear / Ridge,Fault_18,21,XMEAS_16,7.795732
Industrial (TEP),Linear / Ridge,Fault_18,22,XMEAS_28,7.077401
Industrial (TEP),Linear / Ridge,Fault_18,23,XMEAS_3,6.969342
Industrial (TEP),Linear / Ridge,Fault_18,24,XMEAS_30,6.653825
Industrial (TEP),Linear / Ridge,Fault_18,25,XMEAS_8,6.386305
Industrial (TEP),Linear / Ridge,Fault_18,26,XMEAS_1,6.302158
Industrial (TEP),Linear / Ridge,Fault_18,27,XMEAS_19,5.567462
Industrial (TEP),Linear / Ridge,Fault_18,28,XMEAS_6,5.448924
Industrial (TEP),Linear / Ridge,Fault_18,29,XMEAS_29,4.404902
Industrial (TEP),Linear / Ridge,Fault_18,30,XMEAS_32,4.188186
Industrial (TEP),Linear / Ridge,Fault_18,31,XMEAS_23,4.118739
Industrial (TEP),Linear / Ridge,Fault_18,32,XMEAS_31,3.973273
Industrial (TEP),Linear / Ridge,Fault_18,33,XMEAS_25,3.936337
Industrial (TEP),Linear / Ridge,Fault_18,34,XMEAS_26,3.698032
Industrial (TEP),Linear / Ridge,Fault_18,35,XMEAS_11,3.489363
Industrial (TEP),Linear / Ridge,Fault_18,36,XMEAS_18,3.354282
Industrial (TEP),Linear / Ridge,Fault_18,37,XMEAS_13,3.337823
Industrial (TEP),Linear / Ridge,Fault_18,38,XMEAS_34,3.124304
Industrial (TEP),Linear / Ridge,Fault_18,39,XMV_3,3.070528
Industrial (TEP),Linear / Ridge,Fault_18,40,XMEAS_2,2.690935
Industrial (TEP),Linear / Ridge,Fault_18,41,XMEAS_24,2.237138
Industrial (TEP),Linear / Ridge,Fault_18,42,XMEAS_36,1.774569
Industrial (TEP),Linear / Ridge,Fault_18,43,XMEAS_39,1.716699
Industrial (TEP),Linear / Ridge,Fault_18,44,XMEAS_37,1.404366
Industrial (TEP),Linear / Ridge,Fault_18,45,XMEAS_14,1.395164
Industrial (TEP),Linear / Ridge,Fault_18,46,XMEAS_41,1.302888
Industrial (TEP),Linear / Ridge,Fault_18,47,XMEAS_5,1.296623
Industrial (TEP),Linear / Ridge,Fault_18,48,XMV_7,1.081800
Industrial (TEP),Linear / Ridge,Fault_18,49,XMEAS_15,1.081769
Industrial (TEP),Linear / Ridge,Fault_18,50,XMEAS_12,1.081626
Industrial (TEP),Linear / Ridge,Fault_18,51,XMV_8,1.080028
Industrial (TEP),Linear / Ridge,Fault_18,52,XMEAS_40,0.444711
Industrial (TEP),Linear / Ridge,Fault_19,1,XMEAS_20,5.963504
Industrial (TEP),Linear / Ridge,Fault_19,2,XMEAS_16,4.054626
Industrial (TEP),Linear / Ridge,Fault_19,3,XMV_9,3.787076
Industrial (TEP),Linear / Ridge,Fault_19,4,XMV_5,2.756430
Industrial (TEP),Linear / Ridge,Fault_19,5,XMEAS_27,2.136753
Industrial (TEP),Linear / Ridge,Fault_19,6,XMEAS_29,2.126511
Industrial (TEP),Linear / Ridge,Fault_19,7,XMEAS_30,1.983412
Industrial (TEP),Linear / Ridge,Fault_19,8,XMEAS_13,1.866954
Industrial (TEP),Linear / Ridge,Fault_19,9,XMEAS_21,1.806987
Industrial (TEP),Linear / Ridge,Fault_19,10,XMEAS_19,1.754520
Industrial (TEP),Linear / Ridge,Fault_19,11,XMEAS_1,1.744221
Industrial (TEP),Linear / Ridge,Fault_19,12,XMV_1,1.688162
Industrial (TEP),Linear / Ridge,Fault_19,13,XMEAS_18,1.608860
Industrial (TEP),Linear / Ridge,Fault_19,14,XMV_6,1.518660
Industrial (TEP),Linear / Ridge,Fault_19,15,XMV_4,1.475095
Industrial (TEP),Linear / Ridge,Fault_19,16,XMEAS_3,1.465411
Industrial (TEP),Linear / Ridge,Fault_19,17,XMEAS_33,1.437101
Industrial (TEP),Linear / Ridge,Fault_19,18,XMEAS_37,1.367771
Industrial (TEP),Linear / Ridge,Fault_19,19,XMEAS_5,1.337913
Industrial (TEP),Linear / Ridge,Fault_19,20,XMEAS_10,1.301583
Industrial (TEP),Linear / Ridge,Fault_19,21,XMEAS_39,1.268572
Industrial (TEP),Linear / Ridge,Fault_19,22,XMV_3,1.249522
Industrial (TEP),Linear / Ridge,Fault_19,23,XMEAS_8,1.239051
Industrial (TEP),Linear / Ridge,Fault_19,24,XMEAS_34,1.216651
Industrial (TEP),Linear / Ridge,Fault_19,25,XMV_11,1.184810
Industrial (TEP),Linear / Ridge,Fault_19,26,XMEAS_25,1.149049
Industrial (TEP),Linear / Ridge,Fault_19,27,XMEAS_23,1.131274
Industrial (TEP),Linear / Ridge,Fault_19,28,XMEAS_17,1.096169
Industrial (TEP),Linear / Ridge,Fault_19,29,XMEAS_12,1.086243
Industrial (TEP),Linear / Ridge,Fault_19,30,XMV_7,1.084783
Industrial (TEP),Linear / Ridge,Fault_19,31,XMV_8,1.076550
Industrial (TEP),Linear / Ridge,Fault_19,32,XMEAS_15,1.076429
Industrial (TEP),Linear / Ridge,Fault_19,33,XMV_10,0.947358
Industrial (TEP),Linear / Ridge,Fault_19,34,XMEAS_24,0.934812
Industrial (TEP),Linear / Ridge,Fault_19,35,XMEAS_41,0.893459
Industrial (TEP),Linear / Ridge,Fault_19,36,XMEAS_4,0.891694
Industrial (TEP),Linear / Ridge,Fault_19,37,XMEAS_36,0.880554
Industrial (TEP),Linear / Ridge,Fault_19,38,XMEAS_28,0.864710
Industrial (TEP),Linear / Ridge,Fault_19,39,XMV_2,0.861518
Industrial (TEP),Linear / Ridge,Fault_19,40,XMEAS_22,0.816992
Industrial (TEP),Linear / Ridge,Fault_19,41,XMEAS_11,0.813995
Industrial (TEP),Linear / Ridge,Fault_19,42,XMEAS_35,0.773134
Industrial (TEP),Linear / Ridge,Fault_19,43,XMEAS_32,0.761624
Industrial (TEP),Linear / Ridge,Fault_19,44,XMEAS_14,0.739486
Industrial (TEP),Linear / Ridge,Fault_19,45,XMEAS_38,0.703700
Industrial (TEP),Linear / Ridge,Fault_19,46,XMEAS_9,0.692924
Industrial (TEP),Linear / Ridge,Fault_19,47,XMEAS_26,0.687061
Industrial (TEP),Linear / Ridge,Fault_19,48,XMEAS_31,0.647129
Industrial (TEP),Linear / Ridge,Fault_19,49,XMEAS_2,0.613352
Industrial (TEP),Linear / Ridge,Fault_19,50,XMEAS_6,0.540942
Industrial (TEP),Linear / Ridge,Fault_19,51,XMEAS_7,0.507408
Industrial (TEP),Linear / Ridge,Fault_19,52,XMEAS_40,0.464257
Industrial (TEP),Linear / Ridge,Fault_20,1,XMEAS_13,72.005263
Industrial (TEP),Linear / Ridge,Fault_20,2,XMV_5,42.070350
Industrial (TEP),Linear / Ridge,Fault_20,3,XMV_9,5.573523
Industrial (TEP),Linear / Ridge,Fault_20,4,XMEAS_20,4.809839
Industrial (TEP),Linear / Ridge,Fault_20,5,XMEAS_27,3.931013
Industrial (TEP),Linear / Ridge,Fault_20,6,XMV_11,3.625053
Industrial (TEP),Linear / Ridge,Fault_20,7,XMEAS_17,3.488821
Industrial (TEP),Linear / Ridge,Fault_20,8,XMEAS_11,2.834909
Industrial (TEP),Linear / Ridge,Fault_20,9,XMEAS_22,2.575030
Industrial (TEP),Linear / Ridge,Fault_20,10,XMEAS_16,2.495796
Industrial (TEP),Linear / Ridge,Fault_20,11,XMV_6,2.189257
Industrial (TEP),Linear / Ridge,Fault_20,12,XMEAS_9,2.024854
Industrial (TEP),Linear / Ridge,Fault_20,13,XMEAS_30,1.996852
Industrial (TEP),Linear / Ridge,Fault_20,14,XMEAS_18,1.884384
Industrial (TEP),Linear / Ridge,Fault_20,15,XMEAS_3,1.881317
Industrial (TEP),Linear / Ridge,Fault_20,16,XMV_1,1.771874
Industrial (TEP),Linear / Ridge,Fault_20,17,XMEAS_37,1.637490
Industrial (TEP),Linear / Ridge,Fault_20,18,XMEAS_39,1.570399
Industrial (TEP),Linear / Ridge,Fault_20,19,XMEAS_10,1.551876
Industrial (TEP),Linear / Ridge,Fault_20,20,XMEAS_1,1.489152
Industrial (TEP),Linear / Ridge,Fault_20,21,XMV_4,1.469034
Industrial (TEP),Linear / Ridge,Fault_20,22,XMEAS_29,1.293761
Industrial (TEP),Linear / Ridge,Fault_20,23,XMEAS_33,1.293618
Industrial (TEP),Linear / Ridge,Fault_20,24,XMV_3,1.195526
Industrial (TEP),Linear / Ridge,Fault_20,25,XMEAS_14,1.119149
Industrial (TEP),Linear / Ridge,Fault_20,26,XMEAS_23,1.114114
Industrial (TEP),Linear / Ridge,Fault_20,27,XMEAS_19,1.113251
Industrial (TEP),Linear / Ridge,Fault_20,28,XMV_7,1.085174
Industrial (TEP),Linear / Ridge,Fault_20,29,XMEAS_12,1.084571
Industrial (TEP),Linear / Ridge,Fault_20,30,XMEAS_25,1.082271
Industrial (TEP),Linear / Ridge,Fault_20,31,XMEAS_15,1.077668
Industrial (TEP),Linear / Ridge,Fault_20,32,XMV_8,1.077534
Industrial (TEP),Linear / Ridge,Fault_20,33,XMV_10,1.008791
Industrial (TEP),Linear / Ridge,Fault_20,34,XMEAS_24,0.998801
Industrial (TEP),Linear / Ridge,Fault_20,35,XMEAS_21,0.993289
Industrial (TEP),Linear / Ridge,Fault_20,36,XMEAS_5,0.921478
Industrial (TEP),Linear / Ridge,Fault_20,37,XMEAS_35,0.891369
Industrial (TEP),Linear / Ridge,Fault_20,38,XMEAS_4,0.843171
Industrial (TEP),Linear / Ridge,Fault_20,39,XMEAS_6,0.801411
Industrial (TEP),Linear / Ridge,Fault_20,40,XMV_2,0.795573
Industrial (TEP),Linear / Ridge,Fault_20,41,XMEAS_36,0.775637
Industrial (TEP),Linear / Ridge,Fault_20,42,XMEAS_28,0.764526
Industrial (TEP),Linear / Ridge,Fault_20,43,XMEAS_8,0.744775
Industrial (TEP),Linear / Ridge,Fault_20,44,XMEAS_26,0.734492
Industrial (TEP),Linear / Ridge,Fault_20,45,XMEAS_38,0.720613
Industrial (TEP),Linear / Ridge,Fault_20,46,XMEAS_41,0.677225
Industrial (TEP),Linear / Ridge,Fault_20,47,XMEAS_40,0.656559
Industrial (TEP),Linear / Ridge,Fault_20,48,XMEAS_34,0.650116
Industrial (TEP),Linear / Ridge,Fault_20,49,XMEAS_32,0.627616
Industrial (TEP),Linear / Ridge,Fault_20,50,XMEAS_2,0.526550
Industrial (TEP),Linear / Ridge,Fault_20,51,XMEAS_7,0.522622
Industrial (TEP),Linear / Ridge,Fault_20,52,XMEAS_31,0.394744
Industrial (TEP),Polynomial degree 3,Fault_1,1,XMEAS_1,25.402578
Industrial (TEP),Polynomial degree 3,Fault_1,2,XMEAS_20,24.224253
Industrial (TEP),Polynomial degree 3,Fault_1,3,XMEAS_4,14.864113
Industrial (TEP),Polynomial degree 3,Fault_1,4,XMEAS_7,8.839405
Industrial (TEP),Polynomial degree 3,Fault_1,5,XMEAS_18,6.354430
Industrial (TEP),Polynomial degree 3,Fault_1,6,XMEAS_19,5.024334
Industrial (TEP),Polynomial degree 3,Fault_1,7,XMV_9,4.830280
Industrial (TEP),Polynomial degree 3,Fault_1,8,XMEAS_29,4.126941
Industrial (TEP),Polynomial degree 3,Fault_1,9,XMV_5,3.728410
Industrial (TEP),Polynomial degree 3,Fault_1,10,XMEAS_8,3.690060
Industrial (TEP),Polynomial degree 3,Fault_1,11,XMEAS_25,3.673974
Industrial (TEP),Polynomial degree 3,Fault_1,12,XMEAS_27,3.660174
Industrial (TEP),Polynomial degree 3,Fault_1,13,XMEAS_16,3.012188
Industrial (TEP),Polynomial degree 3,Fault_1,14,XMEAS_30,2.558349
Industrial (TEP),Polynomial degree 3,Fault_1,15,XMEAS_22,2.212480
Industrial (TEP),Polynomial degree 3,Fault_1,16,XMEAS_9,2.185194
Industrial (TEP),Polynomial degree 3,Fault_1,17,XMEAS_28,2.178100
Industrial (TEP),Polynomial degree 3,Fault_1,18,XMV_4,1.979933
Industrial (TEP),Polynomial degree 3,Fault_1,19,XMEAS_38,1.961772
Industrial (TEP),Polynomial degree 3,Fault_1,20,XMV_2,1.916794
Industrial (TEP),Polynomial degree 3,Fault_1,21,XMV_10,1.913580
Industrial (TEP),Polynomial degree 3,Fault_1,22,XMEAS_35,1.906368
Industrial (TEP),Polynomial degree 3,Fault_1,23,XMV_11,1.684590
Industrial (TEP),Polynomial degree 3,Fault_1,24,XMEAS_33,1.646272
Industrial (TEP),Polynomial degree 3,Fault_1,25,XMEAS_13,1.582782
Industrial (TEP),Polynomial degree 3,Fault_1,26,XMEAS_11,1.495324
Industrial (TEP),Polynomial degree 3,Fault_1,27,XMEAS_24,1.404110
Industrial (TEP),Polynomial degree 3,Fault_1,28,XMEAS_6,1.332416
Industrial (TEP),Polynomial degree 3,Fault_1,29,XMEAS_34,1.321959
Industrial (TEP),Polynomial degree 3,Fault_1,30,XMEAS_17,1.321313
Industrial (TEP),Polynomial degree 3,Fault_1,31,XMEAS_23,1.310265
Industrial (TEP),Polynomial degree 3,Fault_1,32,XMEAS_31,1.303030
Industrial (TEP),Polynomial degree 3,Fault_1,33,XMV_3,1.268718
Industrial (TEP),Polynomial degree 3,Fault_1,34,XMEAS_12,1.266842
Industrial (TEP),Polynomial degree 3,Fault_1,35,XMV_7,1.266116
Industrial (TEP),Polynomial degree 3,Fault_1,36,XMEAS_36,1.213539
Industrial (TEP),Polynomial degree 3,Fault_1,37,XMEAS_3,1.196562
Industrial (TEP),Polynomial degree 3,Fault_1,38,XMEAS_39,1.188951
Industrial (TEP),Polynomial degree 3,Fault_1,39,XMV_8,1.170646
Industrial (TEP),Polynomial degree 3,Fault_1,40,XMEAS_15,1.169703
Industrial (TEP),Polynomial degree 3,Fault_1,41,XMV_6,1.103792
Industrial (TEP),Polynomial degree 3,Fault_1,42,XMEAS_10,1.091626
Industrial (TEP),Polynomial degree 3,Fault_1,43,XMV_1,1.058016
Industrial (TEP),Polynomial degree 3,Fault_1,44,XMEAS_37,1.054091
Industrial (TEP),Polynomial degree 3,Fault_1,45,XMEAS_21,1.043120
Industrial (TEP),Polynomial degree 3,Fault_1,46,XMEAS_2,0.902514
Industrial (TEP),Polynomial degree 3,Fault_1,47,XMEAS_32,0.897644
Industrial (TEP),Polynomial degree 3,Fault_1,48,XMEAS_14,0.877084
Industrial (TEP),Polynomial degree 3,Fault_1,49,XMEAS_26,0.837574
Industrial (TEP),Polynomial degree 3,Fault_1,50,XMEAS_41,0.824220
Industrial (TEP),Polynomial degree 3,Fault_1,51,XMEAS_5,0.794078
Industrial (TEP),Polynomial degree 3,Fault_1,52,XMEAS_40,0.779480
Industrial (TEP),Polynomial degree 3,Fault_2,1,XMEAS_10,15.217435
Industrial (TEP),Polynomial degree 3,Fault_2,2,XMEAS_22,9.837595
Industrial (TEP),Polynomial degree 3,Fault_2,3,XMEAS_30,8.959693
Industrial (TEP),Polynomial degree 3,Fault_2,4,XMV_11,8.500637
Industrial (TEP),Polynomial degree 3,Fault_2,5,XMEAS_17,6.926976
Industrial (TEP),Polynomial degree 3,Fault_2,6,XMEAS_11,6.789366
Industrial (TEP),Polynomial degree 3,Fault_2,7,XMEAS_4,6.013167
Industrial (TEP),Polynomial degree 3,Fault_2,8,XMEAS_18,5.976173
Industrial (TEP),Polynomial degree 3,Fault_2,9,XMEAS_20,5.473302
Industrial (TEP),Polynomial degree 3,Fault_2,10,XMV_9,3.418715
Industrial (TEP),Polynomial degree 3,Fault_2,11,XMEAS_34,3.351722
Industrial (TEP),Polynomial degree 3,Fault_2,12,XMEAS_24,3.209103
Industrial (TEP),Polynomial degree 3,Fault_2,13,XMEAS_39,3.106977
Industrial (TEP),Polynomial degree 3,Fault_2,14,XMEAS_7,2.823934
Industrial (TEP),Polynomial degree 3,Fault_2,15,XMEAS_28,2.690428
Industrial (TEP),Polynomial degree 3,Fault_2,16,XMEAS_21,2.690024
Industrial (TEP),Polynomial degree 3,Fault_2,17,XMV_2,2.344897
Industrial (TEP),Polynomial degree 3,Fault_2,18,XMEAS_27,2.318564
Industrial (TEP),Polynomial degree 3,Fault_2,19,XMEAS_8,2.293536
Industrial (TEP),Polynomial degree 3,Fault_2,20,XMV_5,2.100738
Industrial (TEP),Polynomial degree 3,Fault_2,21,XMEAS_35,2.032896
Industrial (TEP),Polynomial degree 3,Fault_2,22,XMEAS_3,2.000390
Industrial (TEP),Polynomial degree 3,Fault_2,23,XMEAS_19,1.671470
Industrial (TEP),Polynomial degree 3,Fault_2,24,XMEAS_31,1.651844
Industrial (TEP),Polynomial degree 3,Fault_2,25,XMV_4,1.637501
Industrial (TEP),Polynomial degree 3,Fault_2,26,XMEAS_33,1.608190
Industrial (TEP),Polynomial degree 3,Fault_2,27,XMEAS_1,1.534454
Industrial (TEP),Polynomial degree 3,Fault_2,28,XMEAS_25,1.498845
Industrial (TEP),Polynomial degree 3,Fault_2,29,XMEAS_26,1.452640
Industrial (TEP),Polynomial degree 3,Fault_2,30,XMEAS_13,1.401343
Industrial (TEP),Polynomial degree 3,Fault_2,31,XMV_3,1.275004
Industrial (TEP),Polynomial degree 3,Fault_2,32,XMEAS_12,1.272316
Industrial (TEP),Polynomial degree 3,Fault_2,33,XMV_7,1.271657
Industrial (TEP),Polynomial degree 3,Fault_2,34,XMEAS_23,1.218777
Industrial (TEP),Polynomial degree 3,Fault_2,35,XMEAS_14,1.217444
Industrial (TEP),Polynomial degree 3,Fault_2,36,XMEAS_29,1.208239
Industrial (TEP),Polynomial degree 3,Fault_2,37,XMEAS_38,1.199951
Industrial (TEP),Polynomial degree 3,Fault_2,38,XMEAS_37,1.174264
Industrial (TEP),Polynomial degree 3,Fault_2,39,XMV_6,1.164296
Industrial (TEP),Polynomial degree 3,Fault_2,40,XMV_8,1.150397
Industrial (TEP),Polynomial degree 3,Fault_2,41,XMEAS_15,1.148911
Industrial (TEP),Polynomial degree 3,Fault_2,42,XMEAS_2,1.114387
Industrial (TEP),Polynomial degree 3,Fault_2,43,XMV_10,1.114164
Industrial (TEP),Polynomial degree 3,Fault_2,44,XMV_1,1.104090
Industrial (TEP),Polynomial degree 3,Fault_2,45,XMEAS_6,0.979804
Industrial (TEP),Polynomial degree 3,Fault_2,46,XMEAS_36,0.979172
Industrial (TEP),Polynomial degree 3,Fault_2,47,XMEAS_41,0.962132
Industrial (TEP),Polynomial degree 3,Fault_2,48,XMEAS_9,0.935025
Industrial (TEP),Polynomial degree 3,Fault_2,49,XMEAS_32,0.852949
Industrial (TEP),Polynomial degree 3,Fault_2,50,XMEAS_16,0.851030
Industrial (TEP),Polynomial degree 3,Fault_2,51,XMEAS_40,0.789614
Industrial (TEP),Polynomial degree 3,Fault_2,52,XMEAS_5,0.742921
Industrial (TEP),Polynomial degree 3,Fault_3,1,XMEAS_20,6.214300
Industrial (TEP),Polynomial degree 3,Fault_3,2,XMEAS_27,2.857608
Industrial (TEP),Polynomial degree 3,Fault_3,3,XMV_9,2.707842
Industrial (TEP),Polynomial degree 3,Fault_3,4,XMEAS_18,2.664873
Industrial (TEP),Polynomial degree 3,Fault_3,5,XMEAS_1,2.102777
Industrial (TEP),Polynomial degree 3,Fault_3,6,XMV_5,2.040319
Industrial (TEP),Polynomial degree 3,Fault_3,7,XMEAS_29,2.001820
Industrial (TEP),Polynomial degree 3,Fault_3,8,XMEAS_19,1.944635
Industrial (TEP),Polynomial degree 3,Fault_3,9,XMEAS_30,1.839943
Industrial (TEP),Polynomial degree 3,Fault_3,10,XMEAS_8,1.756230
