Dataset,Model Variant,Fault Name,Rank,Variable,Score
Industrial (TEP),Linear / Ridge,Fault_1,1,XMEAS_1,76.464785
Industrial (TEP),Linear / Ridge,Fault_1,2,XMEAS_19,47.815670
Industrial (TEP),Linear / Ridge,Fault_1,3,XMEAS_20,25.896039
Industrial (TEP),Linear / Ridge,Fault_1,4,XMV_3,20.595181
Industrial (TEP),Linear / Ridge,Fault_1,5,XMEAS_16,17.000925
Industrial (TEP),Linear / Ridge,Fault_1,6,XMEAS_18,16.666361
Industrial (TEP),Linear / Ridge,Fault_1,7,XMEAS_28,16.509766
Industrial (TEP),Linear / Ridge,Fault_1,8,XMV_6,14.211000
Industrial (TEP),Linear / Ridge,Fault_1,9,XMEAS_38,11.445102
Industrial (TEP),Linear / Ridge,Fault_1,10,XMV_9,9.334737
Industrial (TEP),Linear / Ridge,Fault_1,11,XMV_4,8.431377
Industrial (TEP),Linear / Ridge,Fault_1,12,XMEAS_29,8.291057
Industrial (TEP),Linear / Ridge,Fault_1,13,XMEAS_25,8.254997
Industrial (TEP),Linear / Ridge,Fault_1,14,XMEAS_23,7.898914
Industrial (TEP),Linear / Ridge,Fault_1,15,XMEAS_13,7.888826
Industrial (TEP),Linear / Ridge,Fault_1,16,XMEAS_21,7.883212
Industrial (TEP),Linear / Ridge,Fault_1,17,XMEAS_31,7.261882
Industrial (TEP),Linear / Ridge,Fault_1,18,XMEAS_11,7.256977
Industrial (TEP),Linear / Ridge,Fault_1,19,XMEAS_7,6.488814
Industrial (TEP),Linear / Ridge,Fault_1,20,XMV_5,6.361410
Industrial (TEP),Linear / Ridge,Fault_1,21,XMEAS_3,6.045322
Industrial (TEP),Linear / Ridge,Fault_1,22,XMEAS_34,5.221528
Industrial (TEP),Linear / Ridge,Fault_1,23,XMEAS_10,4.960220
Industrial (TEP),Linear / Ridge,Fault_1,24,XMEAS_36,4.297520
Industrial (TEP),Linear / Ridge,Fault_1,25,XMV_10,3.246535
Industrial (TEP),Linear / Ridge,Fault_1,26,XMEAS_30,2.742594
Industrial (TEP),Linear / Ridge,Fault_1,27,XMEAS_32,2.639437
Industrial (TEP),Linear / Ridge,Fault_1,28,XMV_1,2.056558
Industrial (TEP),Linear / Ridge,Fault_1,29,XMEAS_17,1.876365
Industrial (TEP),Linear / Ridge,Fault_1,30,XMEAS_9,1.808820
Industrial (TEP),Linear / Ridge,Fault_1,31,XMV_11,1.674417
Industrial (TEP),Linear / Ridge,Fault_1,32,XMEAS_14,1.638603
Industrial (TEP),Linear / Ridge,Fault_1,33,XMEAS_39,1.391858
Industrial (TEP),Linear / Ridge,Fault_1,34,XMV_7,1.390877
Industrial (TEP),Linear / Ridge,Fault_1,35,XMEAS_2,1.080353
Industrial (TEP),Linear / Ridge,Fault_1,36,XMEAS_12,1.008383
Industrial (TEP),Linear / Ridge,Fault_1,37,XMEAS_41,0.661858
Industrial (TEP),Linear / Ridge,Fault_1,38,XMV_8,0.583000
Industrial (TEP),Linear / Ridge,Fault_1,39,XMEAS_15,0.527830
Industrial (TEP),Linear / Ridge,Fault_2,1,XMEAS_28,235.139033
Industrial (TEP),Linear / Ridge,Fault_2,2,XMEAS_10,111.103668
Industrial (TEP),Linear / Ridge,Fault_2,3,XMEAS_19,56.286277
Industrial (TEP),Linear / Ridge,Fault_2,4,XMV_6,17.750735
Industrial (TEP),Linear / Ridge,Fault_2,5,XMEAS_16,15.994156
Industrial (TEP),Linear / Ridge,Fault_2,6,XMEAS_30,15.501699
Industrial (TEP),Linear / Ridge,Fault_2,7,XMEAS_21,14.167680
Industrial (TEP),Linear / Ridge,Fault_2,8,XMEAS_34,12.708210
Industrial (TEP),Linear / Ridge,Fault_2,9,XMEAS_39,12.454637
Industrial (TEP),Linear / Ridge,Fault_2,10,XMEAS_18,12.423626
Industrial (TEP),Linear / Ridge,Fault_2,11,XMV_3,10.071943
Industrial (TEP),Linear / Ridge,Fault_2,12,XMV_5,9.632724
Industrial (TEP),Linear / Ridge,Fault_2,13,XMV_1,9.394288
Industrial (TEP),Linear / Ridge,Fault_2,14,XMEAS_20,8.904690
Industrial (TEP),Linear / Ridge,Fault_2,15,XMEAS_7,8.318537
Industrial (TEP),Linear / Ridge,Fault_2,16,XMEAS_13,7.837738
Industrial (TEP),Linear / Ridge,Fault_2,17,XMEAS_38,6.914762
Industrial (TEP),Linear / Ridge,Fault_2,18,XMV_9,6.430348
Industrial (TEP),Linear / Ridge,Fault_2,19,XMEAS_11,6.378956
Industrial (TEP),Linear / Ridge,Fault_2,20,XMEAS_3,5.993043
Industrial (TEP),Linear / Ridge,Fault_2,21,XMV_11,5.023901
Industrial (TEP),Linear / Ridge,Fault_2,22,XMEAS_31,4.374244
Industrial (TEP),Linear / Ridge,Fault_2,23,XMV_10,3.819647
Industrial (TEP),Linear / Ridge,Fault_2,24,XMV_4,3.714863
Industrial (TEP),Linear / Ridge,Fault_2,25,XMEAS_2,3.615838
Industrial (TEP),Linear / Ridge,Fault_2,26,XMEAS_36,3.385840
Industrial (TEP),Linear / Ridge,Fault_2,27,XMEAS_14,3.320690
Industrial (TEP),Linear / Ridge,Fault_2,28,XMEAS_25,2.582567
Industrial (TEP),Linear / Ridge,Fault_2,29,XMEAS_29,2.156560
Industrial (TEP),Linear / Ridge,Fault_2,30,XMEAS_32,2.129966
Industrial (TEP),Linear / Ridge,Fault_2,31,XMEAS_9,2.108842
Industrial (TEP),Linear / Ridge,Fault_2,32,XMEAS_1,2.080763
Industrial (TEP),Linear / Ridge,Fault_2,33,XMEAS_17,1.823846
Industrial (TEP),Linear / Ridge,Fault_2,34,XMV_7,1.135636
Industrial (TEP),Linear / Ridge,Fault_2,35,XMEAS_41,1.126708
Industrial (TEP),Linear / Ridge,Fault_2,36,XMEAS_12,1.019270
Industrial (TEP),Linear / Ridge,Fault_2,37,XMEAS_23,1.003709
Industrial (TEP),Linear / Ridge,Fault_2,38,XMEAS_15,0.995094
Industrial (TEP),Linear / Ridge,Fault_2,39,XMV_8,0.729195
Industrial (TEP),Linear / Ridge,Fault_3,1,XMEAS_20,6.051311
Industrial (TEP),Linear / Ridge,Fault_3,2,XMEAS_21,5.916430
Industrial (TEP),Linear / Ridge,Fault_3,3,XMV_6,4.465845
Industrial (TEP),Linear / Ridge,Fault_3,4,XMEAS_28,4.272159
Industrial (TEP),Linear / Ridge,Fault_3,5,XMV_1,4.215252
Industrial (TEP),Linear / Ridge,Fault_3,6,XMEAS_19,3.597873
Industrial (TEP),Linear / Ridge,Fault_3,7,XMEAS_38,3.061009
Industrial (TEP),Linear / Ridge,Fault_3,8,XMEAS_16,2.544750
Industrial (TEP),Linear / Ridge,Fault_3,9,XMV_3,2.539898
Industrial (TEP),Linear / Ridge,Fault_3,10,XMEAS_25,2.372582
Industrial (TEP),Linear / Ridge,Fault_3,11,XMV_11,2.341384
Industrial (TEP),Linear / Ridge,Fault_3,12,XMV_10,2.338263
Industrial (TEP),Linear / Ridge,Fault_3,13,XMEAS_17,2.290825
Industrial (TEP),Linear / Ridge,Fault_3,14,XMV_9,2.234178
Industrial (TEP),Linear / Ridge,Fault_3,15,XMEAS_1,2.194250
Industrial (TEP),Linear / Ridge,Fault_3,16,XMEAS_13,2.186250
Industrial (TEP),Linear / Ridge,Fault_3,17,XMEAS_9,2.129776
Industrial (TEP),Linear / Ridge,Fault_3,18,XMEAS_7,2.118073
Industrial (TEP),Linear / Ridge,Fault_3,19,XMEAS_14,1.837944
Industrial (TEP),Linear / Ridge,Fault_3,20,XMEAS_18,1.582170
Industrial (TEP),Linear / Ridge,Fault_3,21,XMEAS_32,1.556060
Industrial (TEP),Linear / Ridge,Fault_3,22,XMEAS_41,1.518890
Industrial (TEP),Linear / Ridge,Fault_3,23,XMEAS_31,1.484218
Industrial (TEP),Linear / Ridge,Fault_3,24,XMV_5,1.390728
Industrial (TEP),Linear / Ridge,Fault_3,25,XMV_7,1.388698
Industrial (TEP),Linear / Ridge,Fault_3,26,XMEAS_10,1.320578
Industrial (TEP),Linear / Ridge,Fault_3,27,XMEAS_30,1.274080
Industrial (TEP),Linear / Ridge,Fault_3,28,XMEAS_36,1.238694
Industrial (TEP),Linear / Ridge,Fault_3,29,XMEAS_11,1.163390
Industrial (TEP),Linear / Ridge,Fault_3,30,XMEAS_12,1.083246
Industrial (TEP),Linear / Ridge,Fault_3,31,XMEAS_29,0.959582
Industrial (TEP),Linear / Ridge,Fault_3,32,XMEAS_15,0.905246
Industrial (TEP),Linear / Ridge,Fault_3,33,XMEAS_34,0.873165
Industrial (TEP),Linear / Ridge,Fault_3,34,XMEAS_3,0.778137
Industrial (TEP),Linear / Ridge,Fault_3,35,XMV_8,0.763698
Industrial (TEP),Linear / Ridge,Fault_3,36,XMEAS_39,0.652451
Industrial (TEP),Linear / Ridge,Fault_3,37,XMV_4,0.629035
Industrial (TEP),Linear / Ridge,Fault_3,38,XMEAS_23,0.606210
Industrial (TEP),Linear / Ridge,Fault_3,39,XMEAS_2,0.601868
Industrial (TEP),Linear / Ridge,Fault_4,1,XMV_10,43.995155
Industrial (TEP),Linear / Ridge,Fault_4,2,XMEAS_9,8.092151
Industrial (TEP),Linear / Ridge,Fault_4,3,XMEAS_20,6.161728
Industrial (TEP),Linear / Ridge,Fault_4,4,XMV_6,4.546580
Industrial (TEP),Linear / Ridge,Fault_4,5,XMEAS_28,4.300642
Industrial (TEP),Linear / Ridge,Fault_4,6,XMV_1,4.218872
Industrial (TEP),Linear / Ridge,Fault_4,7,XMEAS_19,3.598774
Industrial (TEP),Linear / Ridge,Fault_4,8,XMEAS_38,3.020297
Industrial (TEP),Linear / Ridge,Fault_4,9,XMEAS_21,2.872137
Industrial (TEP),Linear / Ridge,Fault_4,10,XMV_3,2.549158
Industrial (TEP),Linear / Ridge,Fault_4,11,XMEAS_16,2.493627
Industrial (TEP),Linear / Ridge,Fault_4,12,XMEAS_25,2.371109
Industrial (TEP),Linear / Ridge,Fault_4,13,XMV_11,2.342823
Industrial (TEP),Linear / Ridge,Fault_4,14,XMEAS_17,2.291648
Industrial (TEP),Linear / Ridge,Fault_4,15,XMV_9,2.219717
Industrial (TEP),Linear / Ridge,Fault_4,16,XMEAS_1,2.206696
Industrial (TEP),Linear / Ridge,Fault_4,17,XMEAS_13,2.150008
Industrial (TEP),Linear / Ridge,Fault_4,18,XMEAS_7,2.117443
Industrial (TEP),Linear / Ridge,Fault_4,19,XMEAS_14,1.840095
Industrial (TEP),Linear / Ridge,Fault_4,20,XMEAS_18,1.601940
Industrial (TEP),Linear / Ridge,Fault_4,21,XMEAS_32,1.546134
Industrial (TEP),Linear / Ridge,Fault_4,22,XMEAS_41,1.521749
Industrial (TEP),Linear / Ridge,Fault_4,23,XMEAS_31,1.501772
Industrial (TEP),Linear / Ridge,Fault_4,24,XMV_5,1.433528
Industrial (TEP),Linear / Ridge,Fault_4,25,XMV_7,1.392672
Industrial (TEP),Linear / Ridge,Fault_4,26,XMEAS_10,1.383186
Industrial (TEP),Linear / Ridge,Fault_4,27,XMEAS_30,1.277750
Industrial (TEP),Linear / Ridge,Fault_4,28,XMEAS_36,1.252028
Industrial (TEP),Linear / Ridge,Fault_4,29,XMEAS_11,1.165641
Industrial (TEP),Linear / Ridge,Fault_4,30,XMEAS_12,1.091354
Industrial (TEP),Linear / Ridge,Fault_4,31,XMEAS_29,0.957654
Industrial (TEP),Linear / Ridge,Fault_4,32,XMEAS_15,0.897114
Industrial (TEP),Linear / Ridge,Fault_4,33,XMEAS_34,0.831878
Industrial (TEP),Linear / Ridge,Fault_4,34,XMEAS_3,0.828067
Industrial (TEP),Linear / Ridge,Fault_4,35,XMV_8,0.762670
Industrial (TEP),Linear / Ridge,Fault_4,36,XMEAS_39,0.658015
Industrial (TEP),Linear / Ridge,Fault_4,37,XMV_4,0.628891
Industrial (TEP),Linear / Ridge,Fault_4,38,XMEAS_23,0.608233
Industrial (TEP),Linear / Ridge,Fault_4,39,XMEAS_2,0.607850
Industrial (TEP),Linear / Ridge,Fault_5,1,XMEAS_20,29.425233
Industrial (TEP),Linear / Ridge,Fault_5,2,XMV_11,15.348926
Industrial (TEP),Linear / Ridge,Fault_5,3,XMEAS_19,14.983207
Industrial (TEP),Linear / Ridge,Fault_5,4,XMV_3,7.816312
Industrial (TEP),Linear / Ridge,Fault_5,5,XMEAS_38,7.724697
Industrial (TEP),Linear / Ridge,Fault_5,6,XMV_6,6.437379
Industrial (TEP),Linear / Ridge,Fault_5,7,XMV_9,6.001546
Industrial (TEP),Linear / Ridge,Fault_5,8,XMEAS_18,5.979775
Industrial (TEP),Linear / Ridge,Fault_5,9,XMEAS_21,5.733693
Industrial (TEP),Linear / Ridge,Fault_5,10,XMEAS_16,4.360508
Industrial (TEP),Linear / Ridge,Fault_5,11,XMEAS_7,4.180292
Industrial (TEP),Linear / Ridge,Fault_5,12,XMEAS_11,3.952921
Industrial (TEP),Linear / Ridge,Fault_5,13,XMEAS_13,3.774553
Industrial (TEP),Linear / Ridge,Fault_5,14,XMEAS_25,3.735149
Industrial (TEP),Linear / Ridge,Fault_5,15,XMEAS_28,3.683388
Industrial (TEP),Linear / Ridge,Fault_5,16,XMV_5,3.489669
Industrial (TEP),Linear / Ridge,Fault_5,17,XMEAS_36,3.163866
Industrial (TEP),Linear / Ridge,Fault_5,18,XMV_10,3.089523
Industrial (TEP),Linear / Ridge,Fault_5,19,XMV_1,2.908285
Industrial (TEP),Linear / Ridge,Fault_5,20,XMEAS_10,2.865091
Industrial (TEP),Linear / Ridge,Fault_5,21,XMEAS_1,2.836840
Industrial (TEP),Linear / Ridge,Fault_5,22,XMEAS_31,2.555732
Industrial (TEP),Linear / Ridge,Fault_5,23,XMEAS_9,2.350909
Industrial (TEP),Linear / Ridge,Fault_5,24,XMEAS_17,2.022464
Industrial (TEP),Linear / Ridge,Fault_5,25,XMEAS_3,1.994690
Industrial (TEP),Linear / Ridge,Fault_5,26,XMEAS_14,1.937090
Industrial (TEP),Linear / Ridge,Fault_5,27,XMEAS_30,1.598840
Industrial (TEP),Linear / Ridge,Fault_5,28,XMEAS_29,1.413519
Industrial (TEP),Linear / Ridge,Fault_5,29,XMEAS_34,1.320972
Industrial (TEP),Linear / Ridge,Fault_5,30,XMEAS_23,1.303622
Industrial (TEP),Linear / Ridge,Fault_5,31,XMEAS_32,1.300210
Industrial (TEP),Linear / Ridge,Fault_5,32,XMV_7,1.226416
Industrial (TEP),Linear / Ridge,Fault_5,33,XMEAS_41,1.204408
Industrial (TEP),Linear / Ridge,Fault_5,34,XMEAS_12,0.981032
Industrial (TEP),Linear / Ridge,Fault_5,35,XMEAS_15,0.792673
Industrial (TEP),Linear / Ridge,Fault_5,36,XMV_8,0.703860
Industrial (TEP),Linear / Ridge,Fault_5,37,XMEAS_39,0.610964
Industrial (TEP),Linear / Ridge,Fault_5,38,XMEAS_2,0.512134
Industrial (TEP),Linear / Ridge,Fault_5,39,XMV_4,0.509772
Industrial (TEP),Linear / Ridge,Fault_6,1,XMEAS_21,79.418253
Industrial (TEP),Linear / Ridge,Fault_6,2,XMEAS_28,69.621005
Industrial (TEP),Linear / Ridge,Fault_6,3,XMV_5,68.578281
Industrial (TEP),Linear / Ridge,Fault_6,4,XMEAS_23,64.309130
Industrial (TEP),Linear / Ridge,Fault_6,5,XMV_10,54.852051
Industrial (TEP),Linear / Ridge,Fault_6,6,XMV_3,42.533987
Industrial (TEP),Linear / Ridge,Fault_6,7,XMEAS_20,32.918460
Industrial (TEP),Linear / Ridge,Fault_6,8,XMEAS_34,30.814279
Industrial (TEP),Linear / Ridge,Fault_6,9,XMEAS_29,26.319783
Industrial (TEP),Linear / Ridge,Fault_6,10,XMV_11,20.612014
Industrial (TEP),Linear / Ridge,Fault_6,11,XMEAS_1,20.355597
Industrial (TEP),Linear / Ridge,Fault_6,12,XMEAS_7,19.640133
Industrial (TEP),Linear / Ridge,Fault_6,13,XMEAS_25,17.402798
Industrial (TEP),Linear / Ridge,Fault_6,14,XMEAS_31,16.837340
Industrial (TEP),Linear / Ridge,Fault_6,15,XMV_6,16.262645
Industrial (TEP),Linear / Ridge,Fault_6,16,XMEAS_3,15.133740
Industrial (TEP),Linear / Ridge,Fault_6,17,XMV_4,13.672603
Industrial (TEP),Linear / Ridge,Fault_6,18,XMEAS_18,13.666419
Industrial (TEP),Linear / Ridge,Fault_6,19,XMEAS_16,13.603498
Industrial (TEP),Linear / Ridge,Fault_6,20,XMEAS_19,12.961206
Industrial (TEP),Linear / Ridge,Fault_6,21,XMV_1,11.831798
Industrial (TEP),Linear / Ridge,Fault_6,22,XMV_9,11.356603
Industrial (TEP),Linear / Ridge,Fault_6,23,XMEAS_30,9.917344
Industrial (TEP),Linear / Ridge,Fault_6,24,XMEAS_38,8.576219
Industrial (TEP),Linear / Ridge,Fault_6,25,XMEAS_13,7.168744
Industrial (TEP),Linear / Ridge,Fault_6,26,XMEAS_36,7.108028
Industrial (TEP),Linear / Ridge,Fault_6,27,XMEAS_11,4.384818
Industrial (TEP),Linear / Ridge,Fault_6,28,XMEAS_39,3.129297
Industrial (TEP),Linear / Ridge,Fault_6,29,XMEAS_17,2.971852
Industrial (TEP),Linear / Ridge,Fault_6,30,XMEAS_9,2.298501
Industrial (TEP),Linear / Ridge,Fault_6,31,XMEAS_32,2.261466
Industrial (TEP),Linear / Ridge,Fault_6,32,XMEAS_10,1.824518
Industrial (TEP),Linear / Ridge,Fault_6,33,XMEAS_14,1.738827
Industrial (TEP),Linear / Ridge,Fault_6,34,XMV_7,1.652025
Industrial (TEP),Linear / Ridge,Fault_6,35,XMEAS_41,1.269688
Industrial (TEP),Linear / Ridge,Fault_6,36,XMEAS_12,1.078806
Industrial (TEP),Linear / Ridge,Fault_6,37,XMEAS_2,0.843534
Industrial (TEP),Linear / Ridge,Fault_6,38,XMV_8,0.608632
Industrial (TEP),Linear / Ridge,Fault_6,39,XMEAS_15,0.601118
Industrial (TEP),Linear / Ridge,Fault_7,1,XMV_4,37.414310
Industrial (TEP),Linear / Ridge,Fault_7,2,XMEAS_20,36.789197
Industrial (TEP),Linear / Ridge,Fault_7,3,XMEAS_19,15.973911
Industrial (TEP),Linear / Ridge,Fault_7,4,XMEAS_11,10.748768
Industrial (TEP),Linear / Ridge,Fault_7,5,XMV_9,10.358145
Industrial (TEP),Linear / Ridge,Fault_7,6,XMEAS_28,9.515096
Industrial (TEP),Linear / Ridge,Fault_7,7,XMV_3,9.271294
Industrial (TEP),Linear / Ridge,Fault_7,8,XMEAS_13,9.141210
Industrial (TEP),Linear / Ridge,Fault_7,9,XMV_6,8.243382
Industrial (TEP),Linear / Ridge,Fault_7,10,XMEAS_7,8.165126
Industrial (TEP),Linear / Ridge,Fault_7,11,XMEAS_38,7.697149
Industrial (TEP),Linear / Ridge,Fault_7,12,XMEAS_31,7.522525
Industrial (TEP),Linear / Ridge,Fault_7,13,XMEAS_21,6.876575
Industrial (TEP),Linear / Ridge,Fault_7,14,XMEAS_16,6.515900
Industrial (TEP),Linear / Ridge,Fault_7,15,XMV_5,6.351935
Industrial (TEP),Linear / Ridge,Fault_7,16,XMEAS_18,5.056790
Industrial (TEP),Linear / Ridge,Fault_7,17,XMEAS_25,3.736619
Industrial (TEP),Linear / Ridge,Fault_7,18,XMEAS_36,3.327390
Industrial (TEP),Linear / Ridge,Fault_7,19,XMV_10,3.289080
Industrial (TEP),Linear / Ridge,Fault_7,20,XMEAS_1,3.260396
Industrial (TEP),Linear / Ridge,Fault_7,21,XMEAS_29,3.106876
Industrial (TEP),Linear / Ridge,Fault_7,22,XMV_1,2.905925
Industrial (TEP),Linear / Ridge,Fault_7,23,XMEAS_10,2.632681
Industrial (TEP),Linear / Ridge,Fault_7,24,XMEAS_23,2.551473
Industrial (TEP),Linear / Ridge,Fault_7,25,XMEAS_9,2.204453
Industrial (TEP),Linear / Ridge,Fault_7,26,XMEAS_17,2.129680
Industrial (TEP),Linear / Ridge,Fault_7,27,XMEAS_14,1.817380
Industrial (TEP),Linear / Ridge,Fault_7,28,XMEAS_3,1.774591
Industrial (TEP),Linear / Ridge,Fault_7,29,XMV_11,1.627749
Industrial (TEP),Linear / Ridge,Fault_7,30,XMEAS_30,1.582456
Industrial (TEP),Linear / Ridge,Fault_7,31,XMEAS_32,1.494984
Industrial (TEP),Linear / Ridge,Fault_7,32,XMV_7,1.492445
Industrial (TEP),Linear / Ridge,Fault_7,33,XMEAS_39,1.451870
Industrial (TEP),Linear / Ridge,Fault_7,34,XMEAS_34,1.406119
Industrial (TEP),Linear / Ridge,Fault_7,35,XMEAS_15,0.938186
Industrial (TEP),Linear / Ridge,Fault_7,36,XMEAS_41,0.912362
Industrial (TEP),Linear / Ridge,Fault_7,37,XMEAS_12,0.895163
Industrial (TEP),Linear / Ridge,Fault_7,38,XMEAS_2,0.797434
Industrial (TEP),Linear / Ridge,Fault_7,39,XMV_8,0.767295
Industrial (TEP),Linear / Ridge,Fault_8,1,XMEAS_28,57.905258
Industrial (TEP),Linear / Ridge,Fault_8,2,XMEAS_20,33.136917
Industrial (TEP),Linear / Ridge,Fault_8,3,XMEAS_10,24.843654
Industrial (TEP),Linear / Ridge,Fault_8,4,XMEAS_34,23.712854
Industrial (TEP),Linear / Ridge,Fault_8,5,XMEAS_29,18.919984
Industrial (TEP),Linear / Ridge,Fault_8,6,XMEAS_16,16.784838
Industrial (TEP),Linear / Ridge,Fault_8,7,XMEAS_11,13.956117
Industrial (TEP),Linear / Ridge,Fault_8,8,XMEAS_25,13.791794
Industrial (TEP),Linear / Ridge,Fault_8,9,XMV_9,13.731618
Industrial (TEP),Linear / Ridge,Fault_8,10,XMV_6,13.711927
Industrial (TEP),Linear / Ridge,Fault_8,11,XMEAS_31,13.537190
Industrial (TEP),Linear / Ridge,Fault_8,12,XMV_5,12.289392
Industrial (TEP),Linear / Ridge,Fault_8,13,XMEAS_7,11.504110
Industrial (TEP),Linear / Ridge,Fault_8,14,XMEAS_38,11.207104
Industrial (TEP),Linear / Ridge,Fault_8,15,XMEAS_13,10.775478
Industrial (TEP),Linear / Ridge,Fault_8,16,XMV_3,9.608140
Industrial (TEP),Linear / Ridge,Fault_8,17,XMEAS_19,8.805405
Industrial (TEP),Linear / Ridge,Fault_8,18,XMEAS_23,8.767541
Industrial (TEP),Linear / Ridge,Fault_8,19,XMEAS_21,7.019054
Industrial (TEP),Linear / Ridge,Fault_8,20,XMEAS_1,6.679797
Industrial (TEP),Linear / Ridge,Fault_8,21,XMEAS_18,4.894640
Industrial (TEP),Linear / Ridge,Fault_8,22,XMV_10,3.282110
Industrial (TEP),Linear / Ridge,Fault_8,23,XMEAS_36,3.044834
Industrial (TEP),Linear / Ridge,Fault_8,24,XMEAS_39,2.944497
Industrial (TEP),Linear / Ridge,Fault_8,25,XMEAS_30,2.484130
Industrial (TEP),Linear / Ridge,Fault_8,26,XMV_1,2.468563
Industrial (TEP),Linear / Ridge,Fault_8,27,XMEAS_9,2.235563
Industrial (TEP),Linear / Ridge,Fault_8,28,XMV_11,1.979824
Industrial (TEP),Linear / Ridge,Fault_8,29,XMEAS_3,1.901452
Industrial (TEP),Linear / Ridge,Fault_8,30,XMEAS_17,1.854880
Industrial (TEP),Linear / Ridge,Fault_8,31,XMV_7,1.592110
Industrial (TEP),Linear / Ridge,Fault_8,32,XMEAS_32,1.458928
Industrial (TEP),Linear / Ridge,Fault_8,33,XMEAS_14,1.415963
Industrial (TEP),Linear / Ridge,Fault_8,34,XMEAS_41,1.398773
Industrial (TEP),Linear / Ridge,Fault_8,35,XMV_4,1.329081
Industrial (TEP),Linear / Ridge,Fault_8,36,XMEAS_12,1.074716
Industrial (TEP),Linear / Ridge,Fault_8,37,XMEAS_15,0.763991
Industrial (TEP),Linear / Ridge,Fault_8,38,XMV_8,0.716224
Industrial (TEP),Linear / Ridge,Fault_8,39,XMEAS_2,0.608078
Industrial (TEP),Linear / Ridge,Fault_9,1,XMEAS_20,6.007674
Industrial (TEP),Linear / Ridge,Fault_9,2,XMV_6,4.710396
Industrial (TEP),Linear / Ridge,Fault_9,3,XMEAS_28,4.379749
Industrial (TEP),Linear / Ridge,Fault_9,4,XMV_1,4.232062
Industrial (TEP),Linear / Ridge,Fault_9,5,XMEAS_19,3.555833
Industrial (TEP),Linear / Ridge,Fault_9,6,XMEAS_21,3.223480
Industrial (TEP),Linear / Ridge,Fault_9,7,XMEAS_38,3.005405
Industrial (TEP),Linear / Ridge,Fault_9,8,XMV_3,2.534006
Industrial (TEP),Linear / Ridge,Fault_9,9,XMEAS_16,2.434047
Industrial (TEP),Linear / Ridge,Fault_9,10,XMEAS_25,2.339494
Industrial (TEP),Linear / Ridge,Fault_9,11,XMEAS_17,2.296661
Industrial (TEP),Linear / Ridge,Fault_9,12,XMEAS_13,2.278936
Industrial (TEP),Linear / Ridge,Fault_9,13,XMV_9,2.273322
Industrial (TEP),Linear / Ridge,Fault_9,14,XMV_11,2.259936
Industrial (TEP),Linear / Ridge,Fault_9,15,XMEAS_9,2.171017
Industrial (TEP),Linear / Ridge,Fault_9,16,XMEAS_1,2.147713
Industrial (TEP),Linear / Ridge,Fault_9,17,XMEAS_7,2.143988
Industrial (TEP),Linear / Ridge,Fault_9,18,XMV_10,1.836089
Industrial (TEP),Linear / Ridge,Fault_9,19,XMEAS_14,1.829250
Industrial (TEP),Linear / Ridge,Fault_9,20,XMEAS_32,1.652328
Industrial (TEP),Linear / Ridge,Fault_9,21,XMV_5,1.552490
Industrial (TEP),Linear / Ridge,Fault_9,22,XMEAS_18,1.543946
Industrial (TEP),Linear / Ridge,Fault_9,23,XMEAS_41,1.480198
Industrial (TEP),Linear / Ridge,Fault_9,24,XMEAS_10,1.419182
Industrial (TEP),Linear / Ridge,Fault_9,25,XMEAS_31,1.405555
Industrial (TEP),Linear / Ridge,Fault_9,26,XMV_7,1.386793
Industrial (TEP),Linear / Ridge,Fault_9,27,XMEAS_30,1.282780
Industrial (TEP),Linear / Ridge,Fault_9,28,XMEAS_36,1.270681
Industrial (TEP),Linear / Ridge,Fault_9,29,XMEAS_11,1.199097
Industrial (TEP),Linear / Ridge,Fault_9,30,XMEAS_12,1.106298
Industrial (TEP),Linear / Ridge,Fault_9,31,XMEAS_34,0.949276
Industrial (TEP),Linear / Ridge,Fault_9,32,XMEAS_29,0.937987
Industrial (TEP),Linear / Ridge,Fault_9,33,XMEAS_15,0.929564
Industrial (TEP),Linear / Ridge,Fault_9,34,XMEAS_3,0.906330
Industrial (TEP),Linear / Ridge,Fault_9,35,XMV_8,0.765551
Industrial (TEP),Linear / Ridge,Fault_9,36,XMEAS_39,0.654390
Industrial (TEP),Linear / Ridge,Fault_9,37,XMV_4,0.628854
Industrial (TEP),Linear / Ridge,Fault_9,38,XMEAS_2,0.617073
Industrial (TEP),Linear / Ridge,Fault_9,39,XMEAS_23,0.601500
Industrial (TEP),Linear / Ridge,Fault_10,1,XMEAS_20,14.336532
Industrial (TEP),Linear / Ridge,Fault_10,2,XMEAS_18,8.303186
Industrial (TEP),Linear / Ridge,Fault_10,3,XMEAS_38,5.799817
Industrial (TEP),Linear / Ridge,Fault_10,4,XMEAS_19,5.791528
Industrial (TEP),Linear / Ridge,Fault_10,5,XMV_6,5.429397
Industrial (TEP),Linear / Ridge,Fault_10,6,XMV_9,4.511617
Industrial (TEP),Linear / Ridge,Fault_10,7,XMV_3,4.469278
Industrial (TEP),Linear / Ridge,Fault_10,8,XMEAS_28,4.401326
Industrial (TEP),Linear / Ridge,Fault_10,9,XMV_1,4.386386
Industrial (TEP),Linear / Ridge,Fault_10,10,XMEAS_21,4.235475
Industrial (TEP),Linear / Ridge,Fault_10,11,XMEAS_7,2.740480
Industrial (TEP),Linear / Ridge,Fault_10,12,XMEAS_16,2.358220
