Dataset,Model Variant,Fault Name,Rank,Variable,Score
Industrial (TEP),Polynomial degree 3,Fault_9,13,XMV_1,2.693750
Industrial (TEP),Polynomial degree 3,Fault_9,14,XMEAS_27,2.491641
Industrial (TEP),Polynomial degree 3,Fault_9,15,XMEAS_29,2.397025
Industrial (TEP),Polynomial degree 3,Fault_9,16,XMV_3,2.343798
Industrial (TEP),Polynomial degree 3,Fault_9,17,XMV_10,2.256521
Industrial (TEP),Polynomial degree 3,Fault_9,18,XMV_6,2.048506
Industrial (TEP),Polynomial degree 3,Fault_9,19,XMEAS_31,1.690474
Industrial (TEP),Polynomial degree 3,Fault_9,20,XMEAS_4,1.618902
Industrial (TEP),Polynomial degree 3,Fault_9,21,XMEAS_34,1.574890
Industrial (TEP),Polynomial degree 3,Fault_9,22,XMEAS_1,1.519685
Industrial (TEP),Polynomial degree 3,Fault_9,23,XMEAS_25,1.250528
Industrial (TEP),Polynomial degree 3,Fault_9,24,XMEAS_3,1.233220
Industrial (TEP),Polynomial degree 3,Fault_9,25,XMEAS_2,1.158049
Industrial (TEP),Polynomial degree 3,Fault_10,1,XMV_9,8.978283
Industrial (TEP),Polynomial degree 3,Fault_10,2,XMEAS_18,7.526992
Industrial (TEP),Polynomial degree 3,Fault_10,3,XMEAS_7,5.549668
Industrial (TEP),Polynomial degree 3,Fault_10,4,XMEAS_13,5.505901
Industrial (TEP),Polynomial degree 3,Fault_10,5,XMEAS_21,5.482818
Industrial (TEP),Polynomial degree 3,Fault_10,6,XMEAS_16,4.683339
Industrial (TEP),Polynomial degree 3,Fault_10,7,XMV_5,4.483511
Industrial (TEP),Polynomial degree 3,Fault_10,8,XMEAS_20,4.405694
Industrial (TEP),Polynomial degree 3,Fault_10,9,XMEAS_33,3.910126
Industrial (TEP),Polynomial degree 3,Fault_10,10,XMEAS_11,3.816475
Industrial (TEP),Polynomial degree 3,Fault_10,11,XMEAS_38,3.787389
Industrial (TEP),Polynomial degree 3,Fault_10,12,XMEAS_17,3.677313
Industrial (TEP),Polynomial degree 3,Fault_10,13,XMEAS_27,3.100957
Industrial (TEP),Polynomial degree 3,Fault_10,14,XMEAS_25,3.038180
Industrial (TEP),Polynomial degree 3,Fault_10,15,XMEAS_1,3.037279
Industrial (TEP),Polynomial degree 3,Fault_10,16,XMEAS_31,2.977368
Industrial (TEP),Polynomial degree 3,Fault_10,17,XMEAS_34,2.716487
Industrial (TEP),Polynomial degree 3,Fault_10,18,XMV_3,2.679300
Industrial (TEP),Polynomial degree 3,Fault_10,19,XMV_1,2.656283
Industrial (TEP),Polynomial degree 3,Fault_10,20,XMV_6,2.416487
Industrial (TEP),Polynomial degree 3,Fault_10,21,XMEAS_4,2.107164
Industrial (TEP),Polynomial degree 3,Fault_10,22,XMEAS_29,2.101375
Industrial (TEP),Polynomial degree 3,Fault_10,23,XMV_10,1.994907
Industrial (TEP),Polynomial degree 3,Fault_10,24,XMEAS_3,1.346395
Industrial (TEP),Polynomial degree 3,Fault_10,25,XMEAS_2,1.260680
Industrial (TEP),Polynomial degree 3,Fault_11,1,XMV_10,11.726034
Industrial (TEP),Polynomial degree 3,Fault_11,2,XMV_9,5.918084
Industrial (TEP),Polynomial degree 3,Fault_11,3,XMEAS_13,4.607001
Industrial (TEP),Polynomial degree 3,Fault_11,4,XMEAS_11,4.253638
Industrial (TEP),Polynomial degree 3,Fault_11,5,XMEAS_21,4.098820
Industrial (TEP),Polynomial degree 3,Fault_11,6,XMEAS_18,3.939679
Industrial (TEP),Polynomial degree 3,Fault_11,7,XMEAS_17,3.937777
Industrial (TEP),Polynomial degree 3,Fault_11,8,XMEAS_16,3.655317
Industrial (TEP),Polynomial degree 3,Fault_11,9,XMEAS_38,3.606832
Industrial (TEP),Polynomial degree 3,Fault_11,10,XMEAS_33,3.336027
Industrial (TEP),Polynomial degree 3,Fault_11,11,XMV_5,3.128463
Industrial (TEP),Polynomial degree 3,Fault_11,12,XMEAS_20,3.046967
Industrial (TEP),Polynomial degree 3,Fault_11,13,XMEAS_7,3.033387
Industrial (TEP),Polynomial degree 3,Fault_11,14,XMEAS_27,2.746137
Industrial (TEP),Polynomial degree 3,Fault_11,15,XMEAS_31,2.541396
Industrial (TEP),Polynomial degree 3,Fault_11,16,XMV_3,2.396473
Industrial (TEP),Polynomial degree 3,Fault_11,17,XMV_1,2.265385
Industrial (TEP),Polynomial degree 3,Fault_11,18,XMV_6,2.069807
Industrial (TEP),Polynomial degree 3,Fault_11,19,XMEAS_29,2.040655
Industrial (TEP),Polynomial degree 3,Fault_11,20,XMEAS_4,1.842681
Industrial (TEP),Polynomial degree 3,Fault_11,21,XMEAS_1,1.758319
Industrial (TEP),Polynomial degree 3,Fault_11,22,XMEAS_34,1.506934
Industrial (TEP),Polynomial degree 3,Fault_11,23,XMEAS_25,1.491606
Industrial (TEP),Polynomial degree 3,Fault_11,24,XMEAS_2,1.172427
Industrial (TEP),Polynomial degree 3,Fault_11,25,XMEAS_3,1.166639
Industrial (TEP),Polynomial degree 3,Fault_12,1,XMV_5,20.200031
Industrial (TEP),Polynomial degree 3,Fault_12,2,XMEAS_7,18.899641
Industrial (TEP),Polynomial degree 3,Fault_12,3,XMV_9,17.774149
Industrial (TEP),Polynomial degree 3,Fault_12,4,XMEAS_21,15.686345
Industrial (TEP),Polynomial degree 3,Fault_12,5,XMEAS_11,14.901967
Industrial (TEP),Polynomial degree 3,Fault_12,6,XMEAS_18,11.054206
Industrial (TEP),Polynomial degree 3,Fault_12,7,XMEAS_33,9.923327
Industrial (TEP),Polynomial degree 3,Fault_12,8,XMEAS_13,9.484134
Industrial (TEP),Polynomial degree 3,Fault_12,9,XMEAS_4,9.401343
Industrial (TEP),Polynomial degree 3,Fault_12,10,XMEAS_31,9.105546
Industrial (TEP),Polynomial degree 3,Fault_12,11,XMEAS_20,8.106861
Industrial (TEP),Polynomial degree 3,Fault_12,12,XMEAS_16,6.959919
Industrial (TEP),Polynomial degree 3,Fault_12,13,XMV_10,6.497637
Industrial (TEP),Polynomial degree 3,Fault_12,14,XMEAS_25,6.359567
Industrial (TEP),Polynomial degree 3,Fault_12,15,XMEAS_38,6.292652
Industrial (TEP),Polynomial degree 3,Fault_12,16,XMEAS_17,6.082848
Industrial (TEP),Polynomial degree 3,Fault_12,17,XMEAS_1,5.745600
Industrial (TEP),Polynomial degree 3,Fault_12,18,XMEAS_27,4.590409
Industrial (TEP),Polynomial degree 3,Fault_12,19,XMEAS_34,4.315457
Industrial (TEP),Polynomial degree 3,Fault_12,20,XMEAS_3,4.115282
Industrial (TEP),Polynomial degree 3,Fault_12,21,XMV_3,3.092738
Industrial (TEP),Polynomial degree 3,Fault_12,22,XMV_1,2.903866
Industrial (TEP),Polynomial degree 3,Fault_12,23,XMEAS_29,2.823130
Industrial (TEP),Polynomial degree 3,Fault_12,24,XMV_6,2.802689
Industrial (TEP),Polynomial degree 3,Fault_12,25,XMEAS_2,2.169982
Industrial (TEP),Polynomial degree 3,Fault_13,1,XMEAS_38,18.269044
Industrial (TEP),Polynomial degree 3,Fault_13,2,XMV_9,11.190659
Industrial (TEP),Polynomial degree 3,Fault_13,3,XMV_5,10.451775
Industrial (TEP),Polynomial degree 3,Fault_13,4,XMEAS_33,10.186790
Industrial (TEP),Polynomial degree 3,Fault_13,5,XMEAS_18,9.026030
Industrial (TEP),Polynomial degree 3,Fault_13,6,XMEAS_21,8.860984
Industrial (TEP),Polynomial degree 3,Fault_13,7,XMEAS_11,8.695622
Industrial (TEP),Polynomial degree 3,Fault_13,8,XMEAS_7,7.966796
Industrial (TEP),Polynomial degree 3,Fault_13,9,XMEAS_13,7.524161
Industrial (TEP),Polynomial degree 3,Fault_13,10,XMEAS_16,7.516670
Industrial (TEP),Polynomial degree 3,Fault_13,11,XMEAS_27,6.697550
Industrial (TEP),Polynomial degree 3,Fault_13,12,XMEAS_4,5.952114
Industrial (TEP),Polynomial degree 3,Fault_13,13,XMEAS_17,5.283331
Industrial (TEP),Polynomial degree 3,Fault_13,14,XMEAS_20,4.738775
Industrial (TEP),Polynomial degree 3,Fault_13,15,XMEAS_31,4.715940
Industrial (TEP),Polynomial degree 3,Fault_13,16,XMEAS_25,4.039305
Industrial (TEP),Polynomial degree 3,Fault_13,17,XMV_10,3.665873
Industrial (TEP),Polynomial degree 3,Fault_13,18,XMV_1,3.571109
Industrial (TEP),Polynomial degree 3,Fault_13,19,XMEAS_1,3.450909
Industrial (TEP),Polynomial degree 3,Fault_13,20,XMV_6,3.044982
Industrial (TEP),Polynomial degree 3,Fault_13,21,XMV_3,2.914677
Industrial (TEP),Polynomial degree 3,Fault_13,22,XMEAS_2,2.493058
Industrial (TEP),Polynomial degree 3,Fault_13,23,XMEAS_3,2.464253
Industrial (TEP),Polynomial degree 3,Fault_13,24,XMEAS_29,2.380346
Industrial (TEP),Polynomial degree 3,Fault_13,25,XMEAS_34,2.044519
Industrial (TEP),Polynomial degree 3,Fault_14,1,XMEAS_21,31.054808
Industrial (TEP),Polynomial degree 3,Fault_14,2,XMV_10,12.577101
Industrial (TEP),Polynomial degree 3,Fault_14,3,XMV_9,5.730321
Industrial (TEP),Polynomial degree 3,Fault_14,4,XMEAS_18,3.753859
Industrial (TEP),Polynomial degree 3,Fault_14,5,XMEAS_17,3.663400
Industrial (TEP),Polynomial degree 3,Fault_14,6,XMEAS_38,3.612376
Industrial (TEP),Polynomial degree 3,Fault_14,7,XMEAS_11,3.537042
Industrial (TEP),Polynomial degree 3,Fault_14,8,XMEAS_13,3.312675
Industrial (TEP),Polynomial degree 3,Fault_14,9,XMEAS_16,3.261047
Industrial (TEP),Polynomial degree 3,Fault_14,10,XMEAS_20,3.211606
Industrial (TEP),Polynomial degree 3,Fault_14,11,XMEAS_33,3.205009
Industrial (TEP),Polynomial degree 3,Fault_14,12,XMV_5,3.100365
Industrial (TEP),Polynomial degree 3,Fault_14,13,XMEAS_27,2.606724
Industrial (TEP),Polynomial degree 3,Fault_14,14,XMEAS_7,2.511790
Industrial (TEP),Polynomial degree 3,Fault_14,15,XMV_3,2.216111
Industrial (TEP),Polynomial degree 3,Fault_14,16,XMEAS_29,2.132975
Industrial (TEP),Polynomial degree 3,Fault_14,17,XMEAS_4,2.104959
Industrial (TEP),Polynomial degree 3,Fault_14,18,XMV_6,2.053162
Industrial (TEP),Polynomial degree 3,Fault_14,19,XMV_1,1.960329
Industrial (TEP),Polynomial degree 3,Fault_14,20,XMEAS_25,1.782687
Industrial (TEP),Polynomial degree 3,Fault_14,21,XMEAS_31,1.586856
Industrial (TEP),Polynomial degree 3,Fault_14,22,XMEAS_34,1.489539
Industrial (TEP),Polynomial degree 3,Fault_14,23,XMEAS_1,1.434759
Industrial (TEP),Polynomial degree 3,Fault_14,24,XMEAS_3,1.350747
Industrial (TEP),Polynomial degree 3,Fault_14,25,XMEAS_2,1.123881
Industrial (TEP),Polynomial degree 3,Fault_15,1,XMV_9,5.754017
Industrial (TEP),Polynomial degree 3,Fault_15,2,XMEAS_21,4.481875
Industrial (TEP),Polynomial degree 3,Fault_15,3,XMEAS_13,4.255361
Industrial (TEP),Polynomial degree 3,Fault_15,4,XMEAS_17,3.939217
Industrial (TEP),Polynomial degree 3,Fault_15,5,XMEAS_38,3.551276
Industrial (TEP),Polynomial degree 3,Fault_15,6,XMEAS_18,3.418230
Industrial (TEP),Polynomial degree 3,Fault_15,7,XMEAS_7,3.319301
Industrial (TEP),Polynomial degree 3,Fault_15,8,XMEAS_11,3.289753
Industrial (TEP),Polynomial degree 3,Fault_15,9,XMV_5,3.133098
Industrial (TEP),Polynomial degree 3,Fault_15,10,XMEAS_33,3.095277
Industrial (TEP),Polynomial degree 3,Fault_15,11,XMEAS_16,3.080871
Industrial (TEP),Polynomial degree 3,Fault_15,12,XMEAS_27,2.892855
Industrial (TEP),Polynomial degree 3,Fault_15,13,XMEAS_20,2.849456
Industrial (TEP),Polynomial degree 3,Fault_15,14,XMV_10,2.420807
Industrial (TEP),Polynomial degree 3,Fault_15,15,XMV_1,2.369638
Industrial (TEP),Polynomial degree 3,Fault_15,16,XMEAS_4,2.185296
Industrial (TEP),Polynomial degree 3,Fault_15,17,XMV_3,2.124666
Industrial (TEP),Polynomial degree 3,Fault_15,18,XMEAS_31,2.107144
Industrial (TEP),Polynomial degree 3,Fault_15,19,XMV_6,2.105543
Industrial (TEP),Polynomial degree 3,Fault_15,20,XMEAS_29,1.568159
Industrial (TEP),Polynomial degree 3,Fault_15,21,XMEAS_1,1.467094
Industrial (TEP),Polynomial degree 3,Fault_15,22,XMEAS_34,1.357573
Industrial (TEP),Polynomial degree 3,Fault_15,23,XMEAS_3,1.314624
Industrial (TEP),Polynomial degree 3,Fault_15,24,XMEAS_2,1.143346
Industrial (TEP),Polynomial degree 3,Fault_15,25,XMEAS_25,1.028238
Industrial (TEP),Polynomial degree 3,Fault_16,1,XMV_9,10.644067
Industrial (TEP),Polynomial degree 3,Fault_16,2,XMEAS_18,6.599588
Industrial (TEP),Polynomial degree 3,Fault_16,3,XMEAS_33,4.983204
Industrial (TEP),Polynomial degree 3,Fault_16,4,XMEAS_13,4.845351
Industrial (TEP),Polynomial degree 3,Fault_16,5,XMEAS_21,4.260641
Industrial (TEP),Polynomial degree 3,Fault_16,6,XMEAS_11,4.233582
Industrial (TEP),Polynomial degree 3,Fault_16,7,XMEAS_17,4.156974
Industrial (TEP),Polynomial degree 3,Fault_16,8,XMEAS_16,4.125879
Industrial (TEP),Polynomial degree 3,Fault_16,9,XMV_5,3.825966
Industrial (TEP),Polynomial degree 3,Fault_16,10,XMEAS_20,3.810965
Industrial (TEP),Polynomial degree 3,Fault_16,11,XMEAS_38,3.748663
Industrial (TEP),Polynomial degree 3,Fault_16,12,XMEAS_7,3.695237
Industrial (TEP),Polynomial degree 3,Fault_16,13,XMEAS_31,2.808888
Industrial (TEP),Polynomial degree 3,Fault_16,14,XMV_1,2.715899
Industrial (TEP),Polynomial degree 3,Fault_16,15,XMEAS_27,2.608407
Industrial (TEP),Polynomial degree 3,Fault_16,16,XMEAS_4,2.606011
Industrial (TEP),Polynomial degree 3,Fault_16,17,XMV_6,2.247640
Industrial (TEP),Polynomial degree 3,Fault_16,18,XMEAS_34,2.219559
Industrial (TEP),Polynomial degree 3,Fault_16,19,XMEAS_25,2.195958
Industrial (TEP),Polynomial degree 3,Fault_16,20,XMV_10,2.156295
Industrial (TEP),Polynomial degree 3,Fault_16,21,XMEAS_1,2.142290
Industrial (TEP),Polynomial degree 3,Fault_16,22,XMV_3,2.128793
Industrial (TEP),Polynomial degree 3,Fault_16,23,XMEAS_29,1.908331
Industrial (TEP),Polynomial degree 3,Fault_16,24,XMEAS_3,1.325954
Industrial (TEP),Polynomial degree 3,Fault_16,25,XMEAS_2,1.007824
Industrial (TEP),Polynomial degree 3,Fault_17,1,XMEAS_21,128.233689
Industrial (TEP),Polynomial degree 3,Fault_17,2,XMV_10,12.097262
Industrial (TEP),Polynomial degree 3,Fault_17,3,XMV_9,5.327611
Industrial (TEP),Polynomial degree 3,Fault_17,4,XMEAS_17,4.922571
Industrial (TEP),Polynomial degree 3,Fault_17,5,XMEAS_18,4.247039
Industrial (TEP),Polynomial degree 3,Fault_17,6,XMEAS_38,4.105567
Industrial (TEP),Polynomial degree 3,Fault_17,7,XMEAS_13,3.674269
Industrial (TEP),Polynomial degree 3,Fault_17,8,XMEAS_11,3.455957
Industrial (TEP),Polynomial degree 3,Fault_17,9,XMEAS_16,3.289810
Industrial (TEP),Polynomial degree 3,Fault_17,10,XMEAS_27,2.897680
Industrial (TEP),Polynomial degree 3,Fault_17,11,XMEAS_33,2.771348
Industrial (TEP),Polynomial degree 3,Fault_17,12,XMEAS_4,2.751974
Industrial (TEP),Polynomial degree 3,Fault_17,13,XMEAS_7,2.576794
Industrial (TEP),Polynomial degree 3,Fault_17,14,XMEAS_31,2.517722
Industrial (TEP),Polynomial degree 3,Fault_17,15,XMV_6,2.394289
Industrial (TEP),Polynomial degree 3,Fault_17,16,XMV_5,2.333156
Industrial (TEP),Polynomial degree 3,Fault_17,17,XMV_3,2.117462
Industrial (TEP),Polynomial degree 3,Fault_17,18,XMEAS_34,1.995059
Industrial (TEP),Polynomial degree 3,Fault_17,19,XMEAS_25,1.975102
Industrial (TEP),Polynomial degree 3,Fault_17,20,XMEAS_29,1.947377
Industrial (TEP),Polynomial degree 3,Fault_17,21,XMEAS_1,1.816425
Industrial (TEP),Polynomial degree 3,Fault_17,22,XMEAS_20,1.711734
Industrial (TEP),Polynomial degree 3,Fault_17,23,XMV_1,1.460627
Industrial (TEP),Polynomial degree 3,Fault_17,24,XMEAS_3,1.350285
Industrial (TEP),Polynomial degree 3,Fault_17,25,XMEAS_2,0.769713
Industrial (TEP),Polynomial degree 3,Fault_18,1,XMEAS_21,37.345487
Industrial (TEP),Polynomial degree 3,Fault_18,2,XMEAS_7,32.175422
Industrial (TEP),Polynomial degree 3,Fault_18,3,XMV_5,29.610435
Industrial (TEP),Polynomial degree 3,Fault_18,4,XMEAS_4,20.728829
Industrial (TEP),Polynomial degree 3,Fault_18,5,XMEAS_16,18.339632
Industrial (TEP),Polynomial degree 3,Fault_18,6,XMEAS_11,18.146320
Industrial (TEP),Polynomial degree 3,Fault_18,7,XMV_9,17.948814
Industrial (TEP),Polynomial degree 3,Fault_18,8,XMV_10,17.921040
Industrial (TEP),Polynomial degree 3,Fault_18,9,XMEAS_13,15.942924
Industrial (TEP),Polynomial degree 3,Fault_18,10,XMV_1,15.324339
Industrial (TEP),Polynomial degree 3,Fault_18,11,XMEAS_18,13.198316
Industrial (TEP),Polynomial degree 3,Fault_18,12,XMEAS_33,11.003969
Industrial (TEP),Polynomial degree 3,Fault_18,13,XMEAS_20,9.221754
Industrial (TEP),Polynomial degree 3,Fault_18,14,XMV_3,6.355510
Industrial (TEP),Polynomial degree 3,Fault_18,15,XMEAS_17,5.682986
Industrial (TEP),Polynomial degree 3,Fault_18,16,XMEAS_31,5.254157
Industrial (TEP),Polynomial degree 3,Fault_18,17,XMEAS_25,4.694169
Industrial (TEP),Polynomial degree 3,Fault_18,18,XMEAS_38,4.565101
Industrial (TEP),Polynomial degree 3,Fault_18,19,XMEAS_1,4.231701
Industrial (TEP),Polynomial degree 3,Fault_18,20,XMEAS_27,4.123337
Industrial (TEP),Polynomial degree 3,Fault_18,21,XMV_6,3.189444
Industrial (TEP),Polynomial degree 3,Fault_18,22,XMEAS_34,3.116740
Industrial (TEP),Polynomial degree 3,Fault_18,23,XMEAS_29,3.102134
Industrial (TEP),Polynomial degree 3,Fault_18,24,XMEAS_2,2.743450
Industrial (TEP),Polynomial degree 3,Fault_18,25,XMEAS_3,2.647959
Industrial (TEP),Polynomial degree 3,Fault_19,1,XMV_9,6.323420
Industrial (TEP),Polynomial degree 3,Fault_19,2,XMEAS_21,4.669565
Industrial (TEP),Polynomial degree 3,Fault_19,3,XMEAS_17,4.287003
Industrial (TEP),Polynomial degree 3,Fault_19,4,XMEAS_13,4.185664
Industrial (TEP),Polynomial degree 3,Fault_19,5,XMV_5,4.043817
Industrial (TEP),Polynomial degree 3,Fault_19,6,XMEAS_11,3.815421
Industrial (TEP),Polynomial degree 3,Fault_19,7,XMEAS_38,3.765284
Industrial (TEP),Polynomial degree 3,Fault_19,8,XMEAS_20,3.686135
Industrial (TEP),Polynomial degree 3,Fault_19,9,XMEAS_18,3.633742
Industrial (TEP),Polynomial degree 3,Fault_19,10,XMEAS_33,3.259535
Industrial (TEP),Polynomial degree 3,Fault_19,11,XMEAS_7,3.219075
Industrial (TEP),Polynomial degree 3,Fault_19,12,XMEAS_16,3.008441
Industrial (TEP),Polynomial degree 3,Fault_19,13,XMV_10,2.998352
Industrial (TEP),Polynomial degree 3,Fault_19,14,XMV_1,2.406165
Industrial (TEP),Polynomial degree 3,Fault_19,15,XMEAS_27,2.376169
Industrial (TEP),Polynomial degree 3,Fault_19,16,XMV_3,2.257958
Industrial (TEP),Polynomial degree 3,Fault_19,17,XMEAS_4,2.131475
Industrial (TEP),Polynomial degree 3,Fault_19,18,XMV_6,2.097653
Industrial (TEP),Polynomial degree 3,Fault_19,19,XMEAS_29,1.952931
Industrial (TEP),Polynomial degree 3,Fault_19,20,XMEAS_31,1.639593
Industrial (TEP),Polynomial degree 3,Fault_19,21,XMEAS_34,1.635267
Industrial (TEP),Polynomial degree 3,Fault_19,22,XMEAS_25,1.435458
Industrial (TEP),Polynomial degree 3,Fault_19,23,XMEAS_1,1.365562
Industrial (TEP),Polynomial degree 3,Fault_19,24,XMEAS_3,1.224745
Industrial (TEP),Polynomial degree 3,Fault_19,25,XMEAS_2,1.151215
Industrial (TEP),Polynomial degree 3,Fault_20,1,XMEAS_13,21.889954
Industrial (TEP),Polynomial degree 3,Fault_20,2,XMV_5,20.572657
Industrial (TEP),Polynomial degree 3,Fault_20,3,XMEAS_20,8.227287
Industrial (TEP),Polynomial degree 3,Fault_20,4,XMEAS_11,5.210549
Industrial (TEP),Polynomial degree 3,Fault_20,5,XMEAS_18,5.079617
Industrial (TEP),Polynomial degree 3,Fault_20,6,XMEAS_17,5.069387
Industrial (TEP),Polynomial degree 3,Fault_20,7,XMEAS_7,4.498522
Industrial (TEP),Polynomial degree 3,Fault_20,8,XMV_9,3.924129
Industrial (TEP),Polynomial degree 3,Fault_20,9,XMEAS_27,3.727516
Industrial (TEP),Polynomial degree 3,Fault_20,10,XMEAS_21,3.478546
Industrial (TEP),Polynomial degree 3,Fault_20,11,XMV_10,2.656779
Industrial (TEP),Polynomial degree 3,Fault_20,12,XMV_6,2.625897
Industrial (TEP),Polynomial degree 3,Fault_20,13,XMEAS_16,2.625652
Industrial (TEP),Polynomial degree 3,Fault_20,14,XMEAS_38,2.504665
Industrial (TEP),Polynomial degree 3,Fault_20,15,XMEAS_25,2.463551
Industrial (TEP),Polynomial degree 3,Fault_20,16,XMEAS_33,2.093422
Industrial (TEP),Polynomial degree 3,Fault_20,17,XMEAS_29,2.023335
Industrial (TEP),Polynomial degree 3,Fault_20,18,XMV_3,2.011991
Industrial (TEP),Polynomial degree 3,Fault_20,19,XMEAS_31,1.919315
Industrial (TEP),Polynomial degree 3,Fault_20,20,XMEAS_4,1.723165
Industrial (TEP),Polynomial degree 3,Fault_20,21,XMEAS_34,1.690804
Industrial (TEP),Polynomial degree 3,Fault_20,22,XMEAS_3,1.674120
Industrial (TEP),Polynomial degree 3,Fault_20,23,XMEAS_1,1.577292
Industrial (TEP),Polynomial degree 3,Fault_20,24,XMEAS_2,1.530109
Industrial (TEP),Polynomial degree 3,Fault_20,25,XMV_1,1.487439
Industrial (TEP),RBF + Ridge,Fault_1,1,XMEAS_1,209.870744
Industrial (TEP),RBF + Ridge,Fault_1,2,XMV_3,182.616093
Industrial (TEP),RBF + Ridge,Fault_1,3,XMEAS_4,85.100430
Industrial (TEP),RBF + Ridge,Fault_1,4,XMV_9,78.970098
Industrial (TEP),RBF + Ridge,Fault_1,5,XMEAS_18,69.723541
Industrial (TEP),RBF + Ridge,Fault_1,6,XMEAS_38,43.945143
Industrial (TEP),RBF + Ridge,Fault_1,7,XMEAS_13,37.783828
Industrial (TEP),RBF + Ridge,Fault_1,8,XMEAS_7,35.703643
Industrial (TEP),RBF + Ridge,Fault_1,9,XMEAS_20,31.815319
Industrial (TEP),RBF + Ridge,Fault_1,10,XMV_6,31.382431
Industrial (TEP),RBF + Ridge,Fault_1,11,XMEAS_29,28.168949
Industrial (TEP),RBF + Ridge,Fault_1,12,XMEAS_16,27.304947
Industrial (TEP),RBF + Ridge,Fault_1,13,XMEAS_31,23.066734
Industrial (TEP),RBF + Ridge,Fault_1,14,XMEAS_21,22.107388
Industrial (TEP),RBF + Ridge,Fault_1,15,XMEAS_34,19.470346
Industrial (TEP),RBF + Ridge,Fault_1,16,XMEAS_25,17.837885
Industrial (TEP),RBF + Ridge,Fault_1,17,XMEAS_11,17.134773
Industrial (TEP),RBF + Ridge,Fault_1,18,XMV_5,13.650522
Industrial (TEP),RBF + Ridge,Fault_1,19,XMEAS_27,13.118814
Industrial (TEP),RBF + Ridge,Fault_1,20,XMEAS_33,7.459009
Industrial (TEP),RBF + Ridge,Fault_1,21,XMEAS_3,5.457430
Industrial (TEP),RBF + Ridge,Fault_1,22,XMV_1,4.046410
Industrial (TEP),RBF + Ridge,Fault_1,23,XMV_10,1.845052
Industrial (TEP),RBF + Ridge,Fault_1,24,XMEAS_17,1.784199
Industrial (TEP),RBF + Ridge,Fault_1,25,XMEAS_2,0.790657
Industrial (TEP),RBF + Ridge,Fault_2,1,XMV_6,312.693725
Industrial (TEP),RBF + Ridge,Fault_2,2,XMEAS_34,240.209497
Industrial (TEP),RBF + Ridge,Fault_2,3,XMV_9,62.804180
Industrial (TEP),RBF + Ridge,Fault_2,4,XMEAS_18,52.588233
Industrial (TEP),RBF + Ridge,Fault_2,5,XMEAS_4,35.445061
Industrial (TEP),RBF + Ridge,Fault_2,6,XMEAS_11,28.290691
Industrial (TEP),RBF + Ridge,Fault_2,7,XMEAS_7,20.217369
Industrial (TEP),RBF + Ridge,Fault_2,8,XMEAS_13,20.016220
Industrial (TEP),RBF + Ridge,Fault_2,9,XMEAS_16,19.290292
Industrial (TEP),RBF + Ridge,Fault_2,10,XMEAS_21,18.554625
Industrial (TEP),RBF + Ridge,Fault_2,11,XMEAS_1,15.251954
Industrial (TEP),RBF + Ridge,Fault_2,12,XMEAS_3,15.243135
Industrial (TEP),RBF + Ridge,Fault_2,13,XMV_5,14.466137
Industrial (TEP),RBF + Ridge,Fault_2,14,XMV_3,12.689918
Industrial (TEP),RBF + Ridge,Fault_2,15,XMV_1,9.428532
Industrial (TEP),RBF + Ridge,Fault_2,16,XMEAS_20,8.777506
Industrial (TEP),RBF + Ridge,Fault_2,17,XMEAS_38,6.084863
Industrial (TEP),RBF + Ridge,Fault_2,18,XMEAS_31,5.146013
Industrial (TEP),RBF + Ridge,Fault_2,19,XMEAS_25,5.126843
Industrial (TEP),RBF + Ridge,Fault_2,20,XMEAS_2,4.350608
Industrial (TEP),RBF + Ridge,Fault_2,21,XMEAS_27,3.863348
Industrial (TEP),RBF + Ridge,Fault_2,22,XMV_10,3.768212
Industrial (TEP),RBF + Ridge,Fault_2,23,XMEAS_33,3.729936
Industrial (TEP),RBF + Ridge,Fault_2,24,XMEAS_29,2.424410
Industrial (TEP),RBF + Ridge,Fault_2,25,XMEAS_17,2.154803
Industrial (TEP),RBF + Ridge,Fault_3,1,XMEAS_21,6.130083
Industrial (TEP),RBF + Ridge,Fault_3,2,XMEAS_38,4.359722
Industrial (TEP),RBF + Ridge,Fault_3,3,XMV_9,3.745314
Industrial (TEP),RBF + Ridge,Fault_3,4,XMEAS_18,3.668363
Industrial (TEP),RBF + Ridge,Fault_3,5,XMEAS_1,3.215132
Industrial (TEP),RBF + Ridge,Fault_3,6,XMEAS_20,2.744882
Industrial (TEP),RBF + Ridge,Fault_3,7,XMV_6,2.741948
Industrial (TEP),RBF + Ridge,Fault_3,8,XMV_3,2.723604
Industrial (TEP),RBF + Ridge,Fault_3,9,XMEAS_4,2.570737
Industrial (TEP),RBF + Ridge,Fault_3,10,XMEAS_13,2.320368
Industrial (TEP),RBF + Ridge,Fault_3,11,XMV_1,2.242216
Industrial (TEP),RBF + Ridge,Fault_3,12,XMEAS_7,2.221242
Industrial (TEP),RBF + Ridge,Fault_3,13,XMV_5,2.151200
Industrial (TEP),RBF + Ridge,Fault_3,14,XMEAS_16,1.769687
Industrial (TEP),RBF + Ridge,Fault_3,15,XMV_10,1.670918
Industrial (TEP),RBF + Ridge,Fault_3,16,XMEAS_33,1.605431
Industrial (TEP),RBF + Ridge,Fault_3,17,XMEAS_34,1.601527
